2145.7731885700 TESS
2145.7801330877 TESS
2145.7870776050 TESS
2145.7940221218 TESS
2145.8009666386 TESS
2145.8079111554 TESS
2145.8148556722 TESS
2145.8218001886 TESS
2145.8287447044 TESS
2145.8356892208 TESS
2145.8426337367 TESS
2145.8495782521 TESS
2145.8565227679 TESS
2145.8634672829 TESS
2145.8704117983 TESS
2145.8773563132 TESS
2145.8843008282 TESS
2145.8912453427 TESS
2145.8981898571 TESS
2145.9051343711 TESS
2145.9120788856 TESS
2145.9190233996 TESS
2145.9259679132 TESS
2145.9329124267 TESS
2145.9398569403 TESS
2145.9468014533 TESS
2145.9537459664 TESS
2145.9606904795 TESS
2145.9676349921 TESS
2145.9745795047 TESS
2145.9815240174 TESS
2145.9884685295 TESS
2145.9954130417 TESS
2146.0023575538 TESS
2146.0093020655 TESS
2146.0162465772 TESS
2146.0231910884 TESS
2146.0301355996 TESS
2146.0370801108 TESS
2146.0440246216 TESS
2146.0509691323 TESS
2146.0579136431 TESS
2146.0648581534 TESS
2146.0718026637 TESS
2146.0787471739 TESS
2146.0856916838 TESS
2146.0926361936 TESS
2146.0995807034 TESS
2146.1065252128 TESS
2146.1134697221 TESS
2146.1204142310 TESS
2146.1273587404 TESS
2146.1343032488 TESS
2146.1412477577 TESS
2146.1481922661 TESS
2146.1551367745 TESS
2146.1620812825 TESS
2146.1690257909 TESS
2146.1759702984 TESS
2146.1829148064 TESS
2146.1898593138 TESS
2146.1968038213 TESS
2146.2037483284 TESS
2146.2106928354 TESS
2146.2176373424 TESS
2146.2245818490 TESS
2146.2315263560 TESS
2146.2384708621 TESS
2146.2454153687 TESS
2146.2523598748 TESS
2146.2593043809 TESS
2146.2662488865 TESS
2146.2731933921 TESS
2146.2801378977 TESS
2146.2870824029 TESS
2146.2940269081 TESS
2146.3009714132 TESS
2146.3079159179 TESS
2146.3148604231 TESS
2146.3218049273 TESS
2146.3287494320 TESS
2146.3356939363 TESS
2146.3426384405 TESS
2146.3495829443 TESS
2146.3565274480 TESS
2146.3634719518 TESS
2146.3704164551 TESS
2146.3773609589 TESS
2146.3843054617 TESS
2146.3912499650 TESS
2146.3981944678 TESS
2146.4051389707 TESS
2146.4120834735 TESS
2146.4190279759 TESS
2146.4259724783 TESS
2146.4329169802 TESS
2146.4398614821 TESS
2146.4468059840 TESS
2146.4537504859 TESS
2146.4606949873 TESS
2146.4676394888 TESS
2146.4745839902 TESS
2146.4815284912 TESS
2146.4884729921 TESS
2146.4954174931 TESS
2146.5023619936 TESS
2146.5093064941 TESS
2146.5162509946 TESS
2146.5231954947 TESS
2146.5301399952 TESS
2146.5370844948 TESS
2146.5440289948 TESS
2146.5509734944 TESS
2146.5579179940 TESS
2146.5648624931 TESS
2146.5718069926 TESS
2146.5787514918 TESS
2146.5856959904 TESS
2146.5926404895 TESS
2146.5995849882 TESS
2146.6065294863 TESS
2146.6134739850 TESS
2146.6204184832 TESS
2146.6273629809 TESS
2146.6343074791 TESS
2146.6412519768 TESS
2146.6481964745 TESS
2146.6551409717 TESS
2146.6620854694 TESS
2146.6690299667 TESS
2146.6759744635 TESS
2146.6829189607 TESS
2146.6898634575 TESS
2146.6968079538 TESS
2146.7037524506 TESS
2146.7106969469 TESS
2146.7176414432 TESS
2146.7245859391 TESS
2146.7315304349 TESS
2146.7384749308 TESS
2146.7454194266 TESS
2146.7523639220 TESS
2146.7593084174 TESS
2146.7662529128 TESS
2146.7731974077 TESS
2146.7801419026 TESS
2146.7870863976 TESS
2146.7940308920 TESS
2146.8009753869 TESS
2146.8079198809 TESS
2146.8148643754 TESS
2146.8218088694 TESS
2146.8287533634 TESS
2146.8356978573 TESS
2146.8426423509 TESS
2146.8495868444 TESS
2146.8565313379 TESS
2146.8634758314 TESS
2146.8704203245 TESS
2146.8773648176 TESS
2146.8843093106 TESS
2146.8912538032 TESS
2146.8981982958 TESS
2146.9051427884 TESS
2146.9120872805 TESS
2146.9190317726 TESS
2146.9259762648 TESS
2146.9329207569 TESS
2146.9398652485 TESS
2146.9468097402 TESS
2146.9537542319 TESS
2146.9606987231 TESS
2146.9676432143 TESS
2146.9745877055 TESS
2146.9815321966 TESS
2146.9884766874 TESS
2146.9954211781 TESS
2147.0023656688 TESS
2147.0093101591 TESS
2147.0162546494 TESS
2147.0231991396 TESS
2147.0301436294 TESS
2147.0370881197 TESS
2147.0440326095 TESS
2147.0509770988 TESS
2147.0579215886 TESS
2147.0648660779 TESS
2147.0718105673 TESS
2147.0787550561 TESS
2147.0856995450 TESS
2147.0926440339 TESS
2147.0995885227 TESS
2147.1065330111 TESS
2147.1134775000 TESS
2147.1204219879 TESS
2147.1273664763 TESS
2147.1343109643 TESS
2147.1412554522 TESS
2147.1481999401 TESS
2147.1551444276 TESS
2147.1620889151 TESS
2147.1690334026 TESS
2147.1759778900 TESS
2147.1829223770 TESS
2147.1898668640 TESS
2147.1968113510 TESS
2147.2037558376 TESS
2147.2107003241 TESS
2147.2176448106 TESS
2147.2245892972 TESS
2147.2315337833 TESS
2147.2384782693 TESS
2147.2454227554 TESS
2147.2523672415 TESS
2147.2593117271 TESS
2147.2662562127 TESS
2147.2732006978 TESS
2147.2801451834 TESS
2147.2870896686 TESS
2147.2940341537 TESS
2147.3009786384 TESS
2147.3079231235 TESS
2147.3148676082 TESS
2147.3218120924 TESS
2147.3287565771 TESS
2147.3357010613 TESS
2147.3426455455 TESS
2147.3495900297 TESS
2147.3565345135 TESS
2147.3634789972 TESS
2147.3704234810 TESS
2147.3773679642 TESS
2147.3843124480 TESS
2147.3912569313 TESS
2147.3982014141 TESS
2147.4051458973 TESS
2147.4120903802 TESS
2147.4190348630 TESS
2147.4259793458 TESS
2147.4329238281 TESS
2147.4398683105 TESS
2147.4468127928 TESS
2147.4537572747 TESS
2147.4607017571 TESS
2147.4676462389 TESS
2147.4745907204 TESS
2147.4815352022 TESS
2147.4884796836 TESS
2147.4954241651 TESS
2147.5023686465 TESS
2147.5093131274 TESS
2147.5162576084 TESS
2147.5232020893 TESS
2147.5301465703 TESS
2147.5370910508 TESS
2147.5440355313 TESS
2147.5509800117 TESS
2147.5579244918 TESS
2147.5648689722 TESS
2147.5718134523 TESS
2147.5787579318 TESS
2147.5857024118 TESS
2147.5926468914 TESS
2147.5995913709 TESS
2147.6065358505 TESS
2147.6134803296 TESS
2147.6204248087 TESS
2147.6273692877 TESS
2147.6343137664 TESS
2147.6412582455 TESS
2147.6482027241 TESS
2147.6551472027 TESS
2147.6620916809 TESS
2147.6690361595 TESS
2147.6759806376 TESS
2147.6829251153 TESS
2147.6898695935 TESS
2147.6968140712 TESS
2147.7037585489 TESS
2147.7107030266 TESS
2147.7176475038 TESS
2147.7245919810 TESS
2147.7315364582 TESS
2147.7384809355 TESS
2147.7454254122 TESS
2147.7523698890 TESS
2147.7593143597 TESS
2147.7662588364 TESS
2147.7732033127 TESS
2147.7801477895 TESS
2147.7870922653 TESS
2147.7940367416 TESS
2147.8009812174 TESS
2147.8079256933 TESS
2147.8148701691 TESS
2147.8218146449 TESS
2147.8287591203 TESS
2147.8357035956 TESS
2147.8426480710 TESS
2147.8495925459 TESS
2147.8565370208 TESS
2147.8634814957 TESS
2147.8704259706 TESS
2147.8773704455 TESS
2147.8843149199 TESS
2147.8912593943 TESS
2147.8982038683 TESS
2147.9051483427 TESS
2147.9120928167 TESS
2147.9190372907 TESS
2147.9259817646 TESS
2147.9329262381 TESS
2147.9398707116 TESS
2147.9468151851 TESS
2147.9537596586 TESS
2147.9607041317 TESS
2147.9676486047 TESS
2147.9745930777 TESS
2147.9815375508 TESS
2147.9884820233 TESS
2147.9954264959 TESS
2148.0023709685 TESS
2148.0093154410 TESS
2148.0162599131 TESS
2148.0232043853 TESS
2148.0301488574 TESS
2148.0370933290 TESS
2148.0440378011 TESS
2148.0509822727 TESS
2148.0579267444 TESS
2148.0648712155 TESS
2148.0718156872 TESS
2148.0787601583 TESS
2148.0857046291 TESS
2148.0926491002 TESS
2148.0995935709 TESS
2148.1065380416 TESS
2148.1134825123 TESS
2148.1204269830 TESS
2148.1273714533 TESS
2148.1343159235 TESS
2148.1412603938 TESS
2148.1482048635 TESS
2148.1551493338 TESS
2148.1620938036 TESS
2148.1690382733 TESS
2148.1759827426 TESS
2148.1829272119 TESS
2148.1898716813 TESS
2148.1968161506 TESS
2148.2037606199 TESS
2148.2107050887 TESS
2148.2176495576 TESS
2148.2245940264 TESS
2148.2315384948 TESS
2148.2384829636 TESS
2148.2454274320 TESS
2148.2523719004 TESS
2148.2593163683 TESS
2148.2662608362 TESS
2148.2732053041 TESS
2148.2801497720 TESS
2148.2870942399 TESS
2148.2940387074 TESS
2148.3009831748 TESS
2148.3079276423 TESS
2148.3148721097 TESS
2148.3218165767 TESS
2148.3287610437 TESS
2148.3357055107 TESS
2148.3426499772 TESS
2148.3495944442 TESS
2148.3565389107 TESS
2148.3634833772 TESS
2148.3704278432 TESS
2148.3773723097 TESS
2148.3843167758 TESS
2148.3912612414 TESS
2148.3982057074 TESS
2148.4051501730 TESS
2148.4120946391 TESS
2148.4190391042 TESS
2148.4259835698 TESS
2148.4329280349 TESS
2148.4398725005 TESS
2148.4468169651 TESS
2148.4537614302 TESS
2148.4607058953 TESS
2148.4676503600 TESS
2148.4745948246 TESS
2148.4815392888 TESS
2148.4884837535 TESS
2148.4954282177 TESS
2148.5023726819 TESS
2148.5093171460 TESS
2148.5162616098 TESS
2148.5232060735 TESS
2148.5301505372 TESS
2148.5370950009 TESS
2148.5440394642 TESS
2148.5509839279 TESS
2148.5579283912 TESS
2148.5648728539 TESS
2148.5718173172 TESS
2148.5787617800 TESS
2148.5857062428 TESS
2148.5926507056 TESS
2148.5995951679 TESS
2148.6065396307 TESS
2148.6134840930 TESS
2148.6204285553 TESS
2148.6273730172 TESS
2148.6343174790 TESS
2148.6412619414 TESS
2148.6482064028 TESS
2148.6551508646 TESS
2148.6620953260 TESS
2148.6690397879 TESS
2148.6759842488 TESS
2148.6829287102 TESS
2148.6898731711 TESS
2148.6968176325 TESS
2148.7037620934 TESS
2148.7107065539 TESS
2148.7176510148 TESS
2148.7245954753 TESS
2148.7315399357 TESS
2148.7384843962 TESS
2148.7454288562 TESS
2148.7523733162 TESS
2148.7593177762 TESS
2148.7662622362 TESS
2148.7732066962 TESS
2148.7801511557 TESS
2148.7870956152 TESS
2148.7940400748 TESS
2148.8009845338 TESS
2148.8079289934 TESS
2148.8148734524 TESS
2148.8218179115 TESS
2148.8287623701 TESS
2148.8357068292 TESS
2148.8426512878 TESS
2148.8495957464 TESS
2148.8565402045 TESS
2148.8634846631 TESS
2148.8704291212 TESS
2148.8773735793 TESS
2148.8843180375 TESS
2148.8912624951 TESS
2148.8982069528 TESS
2148.9051514105 TESS
2148.9120958681 TESS
2148.9190403258 TESS
2148.9259847830 TESS
2148.9329292402 TESS
2148.9398736974 TESS
2148.9468181546 TESS
2148.9537626114 TESS
2148.9607070681 TESS
2148.9676515248 TESS
2148.9745959816 TESS
2148.9815404378 TESS
2148.9884848941 TESS
2148.9954293504 TESS
2149.0023738066 TESS
2149.0093182625 TESS
2149.0162627183 TESS
2149.0232071741 TESS
2149.0301516299 TESS
2149.0370960857 TESS
2149.0440405410 TESS
2149.0509849963 TESS
2149.0579294517 TESS
2149.0648739070 TESS
2149.0718183619 TESS
2149.0787628168 TESS
2149.0857072716 TESS
2149.0926517265 TESS
2149.0995961809 TESS
2149.1065406353 TESS
2149.1134850897 TESS
2149.1204295441 TESS
2149.1273739981 TESS
2149.1343184525 TESS
2149.1412629064 TESS
2149.1482073599 TESS
2149.1551518139 TESS
2149.1620962673 TESS
2149.1690407208 TESS
2149.1759851743 TESS
2149.1829296278 TESS
2149.1898740808 TESS
2149.1968185342 TESS
2149.2037629868 TESS
2149.2107074398 TESS
2149.2176518928 TESS
2149.2245963454 TESS
2149.2315407979 TESS
2149.2384852504 TESS
2149.2454297025 TESS
2149.2523741546 TESS
2149.2593186071 TESS
2149.2662630588 TESS
2149.2732075108 TESS
2149.2801519625 TESS
2149.2870964141 TESS
2149.2940408657 TESS
2149.3009853173 TESS
2149.3079297689 TESS
2149.3148742201 TESS
2149.3218186712 TESS
2149.3287631224 TESS
2149.3357075730 TESS
2149.3426520237 TESS
2149.3495964744 TESS
2149.3565409251 TESS
2149.3634853758 TESS
2149.3704298260 TESS
2149.3773742762 TESS
2149.3843187264 TESS
2149.3912631766 TESS
2149.3982076264 TESS
2149.4051520766 TESS
2149.4120965263 TESS
2149.4190409756 TESS
2149.4259854254 TESS
2149.4329298747 TESS
2149.4398743239 TESS
2149.4468187732 TESS
2149.4537632225 TESS
2149.4607076713 TESS
2149.4676521202 TESS
2149.4745965690 TESS
2149.4815410178 TESS
2149.4884854666 TESS
2149.4954299150 TESS
2149.5023743633 TESS
2149.5093188117 TESS
2149.5162632596 TESS
2149.5232077079 TESS
2149.5301521558 TESS
2149.5370966037 TESS
2149.5440410511 TESS
2149.5509854990 TESS
2149.5579299464 TESS
2149.5648743939 TESS
2149.5718188413 TESS
2149.5787632882 TESS
2149.5857077352 TESS
2149.5926521821 TESS
2149.5995966291 TESS
2149.6065410761 TESS
2149.6134855226 TESS
2149.6204299690 TESS
2149.6273744155 TESS
2149.6343188620 TESS
2149.6412633081 TESS
2149.6482077545 TESS
2149.6551522006 TESS
2149.6620966466 TESS
2149.6690410922 TESS
2149.6759855377 TESS
2149.6829299837 TESS
2149.6898744288 TESS
2149.6968188744 TESS
2149.7037633200 TESS
2149.7107077650 TESS
2149.7176522101 TESS
2149.7245966548 TESS
2149.7315410999 TESS
2149.7384855445 TESS
2149.7454299891 TESS
2149.7523744337 TESS
2149.7593188784 TESS
2149.7662633225 TESS
2149.7732077667 TESS
2149.7801522109 TESS
2149.7870966550 TESS
2149.7940410992 TESS
2149.8009855429 TESS
2149.8079299866 TESS
2149.8148744303 TESS
2149.8218188735 TESS
2149.8287633172 TESS
2149.8357077604 TESS
2149.8426522037 TESS
2149.8495966469 TESS
2149.8565410897 TESS
2149.8634855324 TESS
2149.8704299752 TESS
2149.8773744180 TESS
2149.8843188607 TESS
2149.8912633030 TESS
2149.8982077453 TESS
2149.9051521876 TESS
2149.9120966299 TESS
2149.9190410718 TESS
2149.9259855136 TESS
2149.9329299554 TESS
2149.9398743973 TESS
2149.9468188391 TESS
2149.9537632805 TESS
2149.9607077218 TESS
2149.9676521632 TESS
2149.9745966046 TESS
2149.9815410455 TESS
2149.9884854869 TESS
2149.9954299278 TESS
2150.0023743682 TESS
2150.0093188091 TESS
2150.0162632495 TESS
2150.0232076900 TESS
2150.0301521304 TESS
2150.0370965709 TESS
2150.0440410108 TESS
2150.0509854513 TESS
2150.0579298912 TESS
2150.0648743307 TESS
2150.0718187707 TESS
2150.0787632102 TESS
2150.0857076497 TESS
2150.0926520892 TESS
2150.0995965287 TESS
2150.1065409678 TESS
2150.1134854073 TESS
2150.1204298463 TESS
2150.1273742849 TESS
2150.1343187239 TESS
2150.1412631625 TESS
2150.1482076011 TESS
2150.1551520397 TESS
2150.1620964782 TESS
2150.1690409164 TESS
2150.1759853549 TESS
2150.1829297930 TESS
2150.1898742307 TESS
2150.1968186688 TESS
2150.2037631064 TESS
2150.2107075445 TESS
2150.2176519817 TESS
2150.2245964194 TESS
2150.2315408570 TESS
2150.2384852942 TESS
2150.2454297314 TESS
2150.2523741685 TESS
2150.2593186053 TESS
2150.2662630424 TESS
2150.2732074791 TESS
2150.2801519159 TESS
2150.2870963521 TESS
2150.2940407888 TESS
2150.3009852251 TESS
2150.3079296613 TESS
2150.3148740976 TESS
2150.3218185338 TESS
2150.3287629696 TESS
2150.3357074054 TESS
2150.3426518411 TESS
2150.3495962769 TESS
2150.3565407122 TESS
2150.3634851480 TESS
2150.3704295833 TESS
2150.3773740182 TESS
2150.3843184535 TESS
2150.3912628888 TESS
2150.3982073237 TESS
2150.4051517585 TESS
2150.4120961929 TESS
2150.4190406278 TESS
2150.4259850621 TESS
2150.4329294965 TESS
2150.4398739309 TESS
2150.4468183653 TESS
2150.4537627992 TESS
2150.4607072336 TESS
2150.4676516675 TESS
2150.4745961010 TESS
2150.4815405349 TESS
2150.4884849683 TESS
2150.4954294018 TESS
2150.5023738352 TESS
2150.5093182687 TESS
2150.5162627017 TESS
2150.5232071351 TESS
2150.5301515681 TESS
2150.5370960011 TESS
2150.5440404336 TESS
2150.5509848666 TESS
2150.5579292991 TESS
2150.5648737317 TESS
2150.5718181637 TESS
2150.5787625962 TESS
2150.5857070283 TESS
2150.5926514603 TESS
2150.5995958924 TESS
2150.6065403245 TESS
2150.6134847560 TESS
2150.6204291876 TESS
2150.6273736192 TESS
2150.6343180508 TESS
2150.6412624824 TESS
2150.6482069135 TESS
2150.6551513447 TESS
2150.6620957758 TESS
2150.6690402069 TESS
2150.6759846376 TESS
2150.6829290687 TESS
2150.6898734993 TESS
2150.6968179300 TESS
2150.7037623602 TESS
2150.7107067909 TESS
2150.7176512210 TESS
2150.7245956512 TESS
2150.7315400810 TESS
2150.7384845112 TESS
2150.7454289409 TESS
2150.7523733706 TESS
2150.7593178003 TESS
2150.7662622301 TESS
2150.7732066593 TESS
2150.7801510891 TESS
2150.7870955183 TESS
2150.7940399471 TESS
2150.8009843764 TESS
2150.8079288052 TESS
2150.8148732344 TESS
2150.8218176628 TESS
2150.8287620916 TESS
2150.8357065204 TESS
2150.8426509487 TESS
2150.8495953770 TESS
2150.8565398053 TESS
2150.8634842337 TESS
2150.8704286615 TESS
2150.8773730894 TESS
2150.8843175173 TESS
2150.8912619451 TESS
2150.8982063730 TESS
2150.9051508004 TESS
2150.9398729369 TESS
2150.9468173639 TESS
2150.9537617903 TESS
2150.9607062173 TESS
2150.9676506442 TESS
2150.9745950707 TESS
2150.9815394971 TESS
2150.9884839236 TESS
2150.9954283454 TESS
2151.0023727714 TESS
2151.0093171974 TESS
2151.0162616234 TESS
2151.0232060494 TESS
2151.0301504750 TESS
2151.0370949010 TESS
2151.0440393265 TESS
2151.0509837520 TESS
2151.0579281771 TESS
2151.0648726026 TESS
2151.0718170277 TESS
2151.0787614528 TESS
2151.0857058779 TESS
2151.0926503025 TESS
2151.0995947275 TESS
2151.1065391521 TESS
2151.1134835767 TESS
2151.1204280009 TESS
2151.1273724255 TESS
2151.1343168496 TESS
2151.1412612738 TESS
2151.1482056979 TESS
2151.1551501220 TESS
2151.1620945457 TESS
2151.1690389699 TESS
2151.1759833935 TESS
2151.1829278167 TESS
2151.1898722404 TESS
2151.1968166636 TESS
2151.2037610873 TESS
2151.2107055105 TESS
2151.2176499332 TESS
2151.2245943565 TESS
2151.2315387792 TESS
2151.2384832019 TESS
2151.2454276247 TESS
2151.2523720474 TESS
2151.2593164697 TESS
2151.2662608924 TESS
2151.2732053147 TESS
2151.2801497370 TESS
2151.2870941588 TESS
2151.2940385811 TESS
2151.3009830029 TESS
2151.3079274247 TESS
2151.3148718465 TESS
2151.3218162679 TESS
2151.3287606897 TESS
2151.3357051110 TESS
2151.3426495324 TESS
2151.3495939532 TESS
2151.3565383746 TESS
2151.3634827955 TESS
2151.3704272164 TESS
2151.3773716372 TESS
2151.3843160581 TESS
2151.3912604785 TESS
2151.3982048994 TESS
2151.4051493198 TESS
2151.4120937402 TESS
2151.4190381602 TESS
2151.4259825806 TESS
2151.4329270005 TESS
2151.4398714205 TESS
2151.4468158404 TESS
2151.4537602599 TESS
2151.4607046799 TESS
2151.4676490994 TESS
2151.4745935188 TESS
2151.4815379379 TESS
2151.4884823573 TESS
2151.4954267764 TESS
2151.5023711954 TESS
2151.5093156144 TESS
2151.5162600334 TESS
2151.5232044520 TESS
2151.5301488710 TESS
2151.5370932895 TESS
2151.5440377076 TESS
2151.5509821262 TESS
2151.5579265447 TESS
2151.5648709628 TESS
2151.5718153809 TESS
2151.5787597990 TESS
2151.5857042166 TESS
2151.5926486347 TESS
2151.5995930523 TESS
2151.6065374699 TESS
2151.6134818871 TESS
2151.6204263047 TESS
2151.6273707219 TESS
2151.6343151390 TESS
2151.6412595562 TESS
2151.6482039733 TESS
2151.6551483900 TESS
2151.6620928072 TESS
2151.6690372238 TESS
2151.6759816405 TESS
2151.6829260568 TESS
2151.6898704735 TESS
2151.6968148897 TESS
2151.7037593059 TESS
2151.7107037221 TESS
2151.7176481379 TESS
2151.7245925541 TESS
2151.7315369699 TESS
2151.7384813856 TESS
2151.7454258014 TESS
2151.7523702167 TESS
2151.7593146324 TESS
2151.7662590477 TESS
2151.7732034630 TESS
2151.7801478783 TESS
2151.7870922931 TESS
2151.7940367080 TESS
2151.8009811232 TESS
2151.8079255376 TESS
2151.8148699524 TESS
2151.8218143673 TESS
2151.8287587816 TESS
2151.8357031960 TESS
2151.8426476103 TESS
2151.8495920247 TESS
2151.8565364386 TESS
2151.8634808525 TESS
2151.8704252664 TESS
2151.8773696803 TESS
2151.8843140942 TESS
2151.8912585076 TESS
2151.8982029210 TESS
2151.9051473345 TESS
2151.9120917479 TESS
2151.9190361613 TESS
2151.9259805743 TESS
2151.9329249872 TESS
2151.9398694002 TESS
2151.9468138132 TESS
2151.9537582261 TESS
2151.9607026386 TESS
2151.9676470511 TESS
2151.9745914636 TESS
2151.9815358761 TESS
2151.9884802882 TESS
2151.9954247007 TESS
2152.0023691127 TESS
2152.0093135247 TESS
2152.0162579363 TESS
2152.0232023483 TESS
2152.0301467599 TESS
2152.0370911715 TESS
2152.0440355830 TESS
2152.0509799946 TESS
2152.0579244057 TESS
2152.0648688168 TESS
2152.0718132279 TESS
2152.0787576390 TESS
2152.0857020501 TESS
2152.0926464607 TESS
2152.0995908718 TESS
2152.1065352825 TESS
2152.1134796926 TESS
2152.1204241033 TESS
2152.1273685134 TESS
2152.1343129241 TESS
2152.1412573342 TESS
2152.1482017440 TESS
2152.1551461541 TESS
2152.1620905638 TESS
2152.1690349735 TESS
2152.1759793832 TESS
2152.1829237929 TESS
2152.1898682026 TESS
2152.1968126119 TESS
2152.2037570211 TESS
2152.2107014304 TESS
2152.2176458396 TESS
2152.2245902484 TESS
2152.2315346576 TESS
2152.2384790664 TESS
2152.2454234752 TESS
2152.2523678839 TESS
2152.2593122922 TESS
2152.2662567005 TESS
2152.2732011088 TESS
2152.2801455172 TESS
2152.2870899255 TESS
2152.2940343338 TESS
2152.3009787416 TESS
2152.3079231495 TESS
2152.3148675573 TESS
2152.3218119647 TESS
2152.3287563725 TESS
2152.3357007799 TESS
2152.3426451873 TESS
2152.3495895946 TESS
2152.3565340020 TESS
2152.3634784089 TESS
2152.3704228158 TESS
2152.3773672227 TESS
2152.3843116297 TESS
2152.3912560366 TESS
2152.3982004430 TESS
2152.4051448499 TESS
2152.4120892564 TESS
2152.4190336623 TESS
2152.4259780688 TESS
2152.4329224748 TESS
2152.4398668812 TESS
2152.4468112872 TESS
2152.4537556927 TESS
2152.4607000987 TESS
2152.4676445042 TESS
2152.4745889102 TESS
2152.4815333157 TESS
2152.4884777207 TESS
2152.4954221262 TESS
2152.5023665313 TESS
2152.5093109368 TESS
2152.5162553419 TESS
2152.5231997464 TESS
2152.5301441515 TESS
2152.5370885561 TESS
2152.5440329606 TESS
2152.5509773652 TESS
2152.5579217698 TESS
2152.5648661744 TESS
2152.5718105785 TESS
2152.5787549826 TESS
2152.5856993867 TESS
2152.5926437909 TESS
2152.5995881950 TESS
2152.6065325986 TESS
2152.6134770023 TESS
2152.6204214059 TESS
2152.6273658096 TESS
2152.6343102128 TESS
2152.6412546164 TESS
2152.6481990196 TESS
2152.6551434228 TESS
