# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 0.2241957773 	 	 0.0000000543 	 	 0.0000000529
a_p1               	 	 2.1462193110 	 	 0.1635479489 	 	 0.2192988470
t0_p1              	 	 2460258.8685490405 	 	 0.0001395405 	 	 0.0001497609
b_p1               	 	 0.4943163686 	 	 0.1658443840 	 	 0.1960511518
p_p1               	 	 0.0210346057 	 	 0.0008058756 	 	 0.0005549812
rho                	 	 3720.6549667220 	 	 917.0371836702 	 	 1027.9504358786
q1_TESS            	 	 0.5479938447 	 	 0.2233200060 	 	 0.1739871456
q2_TESS            	 	 0.2491837294 	 	 0.2429281903 	 	 0.1576463777
mflux_TESS         	 	 -0.0000571978 	 	 0.0000315363 	 	 0.0000310208
sigma_w_TESS       	 	 176.9396832068 	 	 9.5545974376 	 	 10.1501828723
GP_sigma_TESS      	 	 0.0002732090 	 	 0.0000200766 	 	 0.0000169154
GP_rho_TESS        	 	 0.6867731974 	 	 0.0845210926 	 	 0.0731692059
K_p1               	 	 8.2335128532 	 	 1.7897054491 	 	 1.6653580019
mu_NEID1           	 	 -16.9913418647 	 	 2.2229433338 	 	 2.2124169688
mu_NEID2           	 	 -2.4508170483 	 	 2.6548360365 	 	 2.7075022520
mu_NEID3           	 	 -8.9636060730 	 	 2.6348317769 	 	 2.4968700389
sigma_w_NEID1      	 	 0.0995250963 	 	 1.6744040246 	 	 0.0947745084
sigma_w_NEID2      	 	 0.1123281661 	 	 2.0078403377 	 	 0.1070693016
sigma_w_NEID3      	 	 0.5987918412 	 	 4.9627305130 	 	 0.5713664790
