# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 0.2241957793 	 	 0.0000000542 	 	 0.0000000553
a_p1               	 	 2.0500561475 	 	 0.0364636278 	 	 0.0380387872
t0_p1              	 	 2460258.8685502028 	 	 0.0001524962 	 	 0.0001541674
b_p1               	 	 0.5744554070 	 	 0.0307433636 	 	 0.0326704431
p_p1               	 	 0.0213260811 	 	 0.0003281975 	 	 0.0003144309
rho                	 	 3242.6100827531 	 	 176.1208070168 	 	 177.1718852032
q1_TESS            	 	 0.5455160578 	 	 0.2193491794 	 	 0.1761885441
q2_TESS            	 	 0.2426093046 	 	 0.2788764950 	 	 0.1658173664
mflux_TESS         	 	 -0.0000566689 	 	 0.0000310205 	 	 0.0000323056
sigma_w_TESS       	 	 177.6957344970 	 	 9.8037473167 	 	 10.1175128190
GP_sigma_TESS      	 	 0.0002719408 	 	 0.0000198086 	 	 0.0000171550
GP_rho_TESS        	 	 0.6851113908 	 	 0.0867665977 	 	 0.0784194314
K_p1               	 	 8.2733294936 	 	 1.5527912763 	 	 1.5496267523
mu_NEID1           	 	 -16.9460208933 	 	 2.0179190558 	 	 2.0867456902
mu_NEID2           	 	 -2.3279245978 	 	 2.4131688745 	 	 2.3907715025
mu_NEID3           	 	 -9.0213823582 	 	 1.8561335113 	 	 1.7914331009
