2144.5231720120 1.0024498701 0.0006335672 TESS
2144.5301165707 1.0019087791 0.0006335672 TESS
2144.5370611289 1.0019866228 0.0006335672 TESS
2144.5440056872 1.0020254850 0.0006335672 TESS
2144.5509502450 1.0020185709 0.0006335672 TESS
2144.5578948023 1.0024418831 0.0006335672 TESS
2144.5648393596 1.0020644665 0.0006335672 TESS
2144.5717839164 1.0015929937 0.0006335672 TESS
2144.5787284733 1.0019049644 0.0006335672 TESS
2144.5856730297 1.0018109083 0.0006335672 TESS
2144.5926175856 1.0017930269 0.0006335672 TESS
2144.5995621415 1.0012345314 0.0006335672 TESS
2144.6203958074 0.9994097948 0.0006335672 TESS
2144.6273403620 1.0014870167 0.0006335672 TESS
2144.6342849165 1.0009417534 0.0006335672 TESS
2144.6412294705 1.0014363527 0.0006335672 TESS
2144.6481740241 1.0012917519 0.0006335672 TESS
2144.6551185777 1.0021711588 0.0006335672 TESS
2144.6620631313 1.0014653206 0.0006335672 TESS
2144.6690076844 1.0007201433 0.0006335672 TESS
2144.6759522371 1.0013945103 0.0006335672 TESS
2144.6828967893 1.0015094280 0.0006335672 TESS
2144.6898413415 1.0011844635 0.0006335672 TESS
2144.6967858937 1.0013966560 0.0006335672 TESS
2144.7037304454 1.0012091398 0.0006335672 TESS
2144.7106749967 1.0008076429 0.0006335672 TESS
2144.7176195480 1.0006591082 0.0006335672 TESS
2144.7245640988 1.0015356541 0.0006335672 TESS
2144.7315086491 1.0010712147 0.0006335672 TESS
2144.7384531994 1.0005434752 0.0006335672 TESS
2144.7453977493 1.0010483265 0.0006335672 TESS
2144.7523422992 1.0007227659 0.0006335672 TESS
2144.7592868486 1.0008870363 0.0006335672 TESS
2144.7662313980 1.0004274845 0.0006335672 TESS
2144.7731759469 1.0008567572 0.0006335672 TESS
2144.7801204958 1.0005140305 0.0006335672 TESS
2144.7870650438 1.0011196136 0.0006335672 TESS
2144.7940095923 1.0009533167 0.0006335672 TESS
2144.8009541403 1.0015039444 0.0006335672 TESS
2144.8078986879 1.0010631084 0.0006335672 TESS
2144.8148432349 1.0004284382 0.0006335672 TESS
2144.8217877820 1.0006777048 0.0006335672 TESS
2144.8287323291 0.9998082519 0.0006335672 TESS
2144.8356768757 0.9996982813 0.0006335672 TESS
2144.8426214218 0.9996411204 0.0006335672 TESS
2144.8495659680 1.0002727509 0.0006335672 TESS
2144.8565105136 1.0000804663 0.0006335672 TESS
2144.8634550593 1.0006394386 0.0006335672 TESS
2144.8703996045 1.0004111528 0.0006335672 TESS
2144.8773441497 1.0007923841 0.0006335672 TESS
2144.8842886945 1.0004606247 0.0006335672 TESS
2144.8912332392 1.0006737709 0.0006335672 TESS
2144.8981777835 1.0000580549 0.0006335672 TESS
2144.9051223273 1.0008060932 0.0006335672 TESS
2144.9120668711 1.0008362532 0.0006335672 TESS
2144.9190114145 1.0001438856 0.0006335672 TESS
2144.9259559578 1.0001109838 0.0006335672 TESS
2144.9329005012 1.0003659725 0.0006335672 TESS
2144.9398450436 1.0003761053 0.0006335672 TESS
2144.9467895865 1.0001246929 0.0006335672 TESS
2144.9537341284 1.0003291368 0.0006335672 TESS
2144.9606786704 0.9990212321 0.0006335672 TESS
2144.9676232123 1.0000575781 0.0006335672 TESS
2144.9745677538 1.0004285574 0.0006335672 TESS
2144.9815122953 1.0004591942 0.0006335672 TESS
2144.9884568363 0.9992311597 0.0006335672 TESS
2144.9954013769 0.9996298552 0.0006335672 TESS
2145.0023459174 1.0003334284 0.0006335672 TESS
2145.0092904580 0.9995750189 0.0006335672 TESS
2145.0162349981 0.9994130135 0.0006335672 TESS
2145.0231795377 1.0006096363 0.0006335672 TESS
2145.0301240773 1.0001567602 0.0006335672 TESS
2145.0370686170 1.0000982285 0.0006335672 TESS
2145.0440131561 0.9994606972 0.0006335672 TESS
2145.0509576948 0.9994862080 0.0006335672 TESS
2145.0579022335 0.9986148477 0.0006335672 TESS
2145.0648467722 1.0001114607 0.0006335672 TESS
2145.0717913104 0.9990384579 0.0006335672 TESS
