t,flux,err
1684.9474843424678,0.9990894550281948,0.011164685704131004
1684.9683178674777,0.9952425855680462,0.012052080815982975
1684.9891513924465,0.9985680982409725,0.013034345471042803
1685.0099849173703,0.9993375328028625,0.013449582164006432
1685.0308184422531,0.9941246311593052,0.011975637857128948
1685.0516519671019,0.9992880699863285,0.012806111243056206
1685.0724854919001,0.9990678456709358,0.009556829388187044
1685.0933190166547,1.0011940767549377,0.010102694144490722
1685.1141525413693,0.997294516655259,0.014242655056938282
1685.134986066041,1.0017466910267467,0.011048105630842886
1685.155819590673,0.9981350171968669,0.012666178666824613
1685.176653115273,0.9977381848040298,0.012526063649163777
1685.197486639824,0.9991704864056891,0.012239995488106233
1685.2183201643334,1.001157521738654,0.01197746227142141
1685.2391536888047,0.995196572327752,0.014896342697926276
1685.2599872132348,0.9989532346816139,0.010777727432700489
1685.2808207376374,0.9989748668648576,0.014193213429612645
1685.3016542619896,0.9990770539042855,0.014112391876456722
1685.322487786305,0.9980563738816323,0.011099189231031733
1685.3433213105807,0.9995821522358239,0.012667820639687827
1685.36415483482,0.9995501791941356,0.012889304534792327
1685.3849883590206,0.9996345909124514,0.011910323825458924
1685.4058218831954,0.9990816547089554,0.014944689676676436
1685.426655407322,1.0001351181634919,0.0109455735476067
1685.4474889314135,0.995854890135745,0.016057217512217822
1685.4683224554676,0.9990608417193314,0.013644429610441032
1685.4891559794874,0.9989496820838979,0.013124289095661023
1685.5099895034705,0.9998233196134818,0.012267909026780852
1685.5308230274297,0.9943486206939189,0.01657571605413462
1685.5516565513428,0.9971532829183698,0.012648664289617008
1685.5724900752232,0.9994869948456933,0.010435284870005966
1685.593323599068,0.9986960832629834,0.010975493942003024
1685.6141571228804,1.0012344286321648,0.013615968747478675
1685.6349906466583,1.0001308076547462,0.010316697940996145
1685.6558241704145,0.9988225099518211,0.015115637295879827
1685.6766576941266,1.0026961787364537,0.009754231014631088
1685.6974912178077,0.9994797831349637,0.011972901235690262
1685.7183247414557,0.9972087346469273,0.013891272864210711
1685.739158265073,0.9999689585329451,0.011549089795552078
1685.759991788668,1.0036565793308692,0.013197812991647115
1685.7808253122232,1.0006688677541828,0.017674378341053325
1685.8016588357464,1.0026485595232062,0.009048182683449525
1685.8224923592406,1.002499757332194,0.014661175695628335
1685.8433258827035,1.0000451072152385,0.014466145807764487
1685.864159406148,0.998044786087246,0.014806216631878812
1685.8849929295518,0.9996888310076562,0.012313519384092324
1685.9058264529278,1.0017654713852548,0.014742727014501243
1685.926659976274,0.9971986031125916,0.014348653527330139
1685.947493499593,1.0009200770849223,0.011006326543545579
1685.9683270228827,1.0005431244822496,0.012224305525191088
1685.9891605461557,0.9977171227842446,0.011520446491160474
1686.0099940693906,0.9975951534418915,0.01502733564412482
1686.030827592599,1.0000159185781403,0.010838845311497858
1686.0516611157796,1.0022255443260362,0.009606818339800417
1686.0724946389346,0.9935492560173929,0.014171138016673896
1686.0933281620723,1.0007485085704182,0.011168699415574412
1686.114161685175,1.0014248012664795,0.01238813792865389
1686.1349952082514,1.0002303894625253,0.013954580040159033
1686.1558287313032,1.0030459901556044,0.010479435695883471
1686.176662254329,0.9965072497982806,0.014419440801877542
1686.197495777331,1.0013207794573387,0.011131481364008253
1686.2183293003175,0.9976407846027525,0.013714304677842206
1686.2391628232706,1.000116095174375,0.011725145774774353
1686.2599963461992,0.9973023491573533,0.012761230651461718
1686.2808298691048,0.9967959082378565,0.016398382984907624
1686.3016633919863,1.0011488851520247,0.010982061833455875
1686.3224969148553,0.9994382966333641,0.012343439778488648
1686.3433304376908,0.9994316866623282,0.010397519494152069
1686.3641639605046,0.9998617968171011,0.011562955344174765
1686.3849974832954,0.9992972795482397,0.011296773298905022
1686.4058310060648,1.00190453214824,0.012532813982045874
1686.4266645288214,0.9977691938050623,0.015716052039528024
1686.4474980515477,0.9986499378426003,0.011487242151037724
1686.4683315742518,0.9982835816081507,0.013939802284390117
1686.4891650969355,0.9998190340622263,0.011702523037547864
1686.5099986195978,1.0030182532951195,0.012800090675891091
1686.5308321422403,1.0024386808879557,0.013295601597722907
1686.551665664872,0.998090580452698,0.014013326180376207
1686.5724991874742,0.998480646026653,0.01417405707954183
1686.5933327100558,0.9987564324978028,0.014516317200807104
1686.6141662326186,1.0,0.013974101273088343
1686.6349997551615,1.001237630499451,0.011822022173703916
1686.6558332776858,0.9994354505804892,0.01267110458541425
1686.6766668002006,0.9999610658195625,0.013959505958748671
1686.6975003226876,1.0034554843193364,0.014301948521443194
1686.7183338451553,1.0010273143670443,0.012080906561803823
1686.7391673676054,0.9998753626901613,0.013368943052279751
1686.760000890037,0.99906281456956,0.015337121190984328
1686.7808344124512,1.0036272572063922,0.01051355224315245
1686.8016679348575,0.9973283578232277,0.01547887818150838
1686.822501457237,1.0011892978745145,0.015185694804710246
1686.8433349795987,1.0022123718772753,0.013391383348076996
1686.8641685019438,0.9996965922513268,0.015085716901483503
1686.885002024272,1.0037425250981924,0.009759339374649973
1686.9058355465938,1.0010601696917594,0.012578789222215836
1686.926669068889,0.9975941996336907,0.018995984054510494
1686.9475025911684,0.9990121800270393,0.015056161389945668
1686.9683361134312,1.0007778449227722,0.013020662363849363
1686.9891696356788,1.0035239059122505,0.012221386462323153
1687.0100031579202,1.0009675583520052,0.011257730833046405
1687.0308366801369,1.0029683474828968,0.0113841627435138
1687.0516702023376,0.9991959694267437,0.013019750156703133
1687.0725037245238,0.9977757052786721,0.01226717926106387
1687.0933372466948,1.0033017164430653,0.014407946991835051
1687.1141707688514,0.9980098531901438,0.01359754216312484
1687.1350042910028,1.0014058475352883,0.012190006536492862
1687.1558378131303,1.0009265981531392,0.014400284451806723
1687.1766713352433,1.0015522538739303,0.01351653816853967
1687.1975048573427,0.9980931514036379,0.017511275703307506
1687.2183383794275,1.0006546493565243,0.011660014184533574
1687.239171901509,0.998097851355015,0.01391480780858343
1687.2600054235668,0.9991582756689716,0.01449296469786363
1687.2808389456115,1.001914912679812,0.013017925742410674
1687.3016724676422,1.0030856584297998,0.010974399293427547
1687.3225059896604,1.002507516367176,0.010356835055430239
1687.343339511675,1.0004840699396018,0.011931487031251447
1687.3641730336672,0.9986156189020553,0.011243317960135979
1687.385006555646,1.002864330329191,0.011238209600117094
1687.4058400776128,1.0013497104764182,0.010790133449889208
1687.4266735995668,0.9992188657612474,0.007641376822534528
1687.4475071215188,0.9893522841864134,0.01107583672808826
1687.468340643448,0.9880773146447325,0.0083824539081313
1687.489174165366,0.9830057912909719,0.013781443123804691
1687.5100076872711,0.980822852652505,0.018302889064805386
1687.5308412091651,0.983768033268965,0.01254941615210725
1687.551674731057,0.987761073320028,0.013211678540269802
1687.5933417747863,0.9920339040286209,0.010816952339988353
1687.614175296634,0.9999497093451903,0.011823481705137882
1687.63500881847,0.9994274163845973,0.012495231047621222
1687.6558423402953,1.001521742756826,0.009717742728781911
1687.676675862119,1.0024505675591007,0.012473885400399454
1687.6975093839224,1.0020990568223977,0.011504574086816082
1687.7183429057145,0.998971200833867,0.01385277772263983
1687.7391764274962,0.9991062180907297,0.013244153114675567
1687.7600099492668,1.0003555359560699,0.015182593300413065
1687.7808434710373,0.9992133448214264,0.014218572788277824
1687.801676992787,1.0001246967515618,0.012169390654988076
1687.8225105145266,1.0031579205951888,0.011424117416518649
1687.8433440362555,0.9979963619478708,0.010686141835219055
1687.8641775579747,0.9964053036849542,0.011334356233329674
1687.8850110796832,0.9985838744480059,0.00957963456684278
1687.94751164476,0.9998666306687354,0.013306730524906905
1687.968345166429,1.0016808173141918,0.013990338560291226
1687.9891786880883,0.999521831320339,0.012686429665470905
1688.0100122097379,1.0006741431201318,0.010538181836100644
1688.0308457313881,1.0023184289628984,0.011584665874255023
1688.0516792530184,1.0017813715396415,0.013057150649698538
1688.0725127746396,0.9993346933515137,0.0150503232642098
1688.093346296251,1.0031345270820824,0.01193039238267597
1688.1141798178535,1.0037309701217556,0.009199609069723606
1688.135013339456,0.9981055570313946,0.013566709561582289
1688.15584686104,1.001464213682135,0.011888613295378664
1688.1766803826142,1.0013782443432306,0.012191101185068335
1688.1975139041797,1.0029369032067441,0.012533361306333611
1688.2183474257356,0.9998955196951465,0.011824941236571851
1688.2391809472929,0.999668535998006,0.014379303687443447
1688.2600144688308,1.0020621901681876,0.009101820463647815
1688.2808479903601,1.0002005768361109,0.010471043390138159
1688.3225150333915,1.0036698115228724,0.010693074609530397
1688.3433485549037,0.9997203476673018,0.01362545570179946
1688.3641820763974,1.0018731779764392,0.015610236010565413
1688.3850155978819,1.0023831373730407,0.01317810931728856
1688.405849119358,1.0008250554741442,0.014183179151004123
1688.426682640825,0.9972406479871699,0.012369711344300056
1688.4475161622836,1.0044065846007306,0.010598205066322539
1688.468349683743,1.0062052174766123,0.011676616354594948
1688.4891832051844,0.998610761557546,0.014585097619632802
1688.5100167266169,1.0015892241056468,0.01078247090986088
1688.5308502480407,1.0015205185040852,0.011241128662985028
1688.5516837694556,1.0042341197592357,0.013654828771908049
1688.5725172908722,1.0006556203378782,0.01535427068533344
1688.5933508122698,0.9972567184332208,0.015515366467357555
1688.614184333659,1.0020980691245718,0.013833986255427505
1688.6350178550395,1.0034781716788146,0.011071275692357113
1688.6558513764217,1.0016495767715885,0.010531066620360055
1688.6766848977848,0.9984216754327684,0.01373765718078568
1688.6975184191397,1.0022511074841964,0.012172674600714504
1688.7183519404855,0.9990961803063481,0.012295640124026227
1688.7391854618231,1.0018685436360104,0.00947509562788489
1688.760018983152,1.0016215741373353,0.011672785084580787
1688.7808525044823,0.994915580794406,0.014043976340489516
1688.8016860257935,0.9973014138491313,0.011603822224325842
1688.8225195470966,0.9991569551821246,0.015046674435624883
1688.8433530683906,0.9962189198945793,0.012079629471799103
1688.8641865896761,1.0019020288082652,0.014440056683382326
1688.8850201109528,0.9974878409914025,0.017518026036189602
1688.905853632231,0.9989569867837057,0.012229231443780726
1688.92668715349,1.0001583542861279,0.012800638000178829
1688.9475206747406,1.0021558270426505,0.010942654484738766
1688.968354195982,1.0026067382540584,0.010239890099283628
1688.989187717215,1.0039917005551353,0.006020019840826373
1689.0100212384486,0.9963395149493676,0.013645159376158017
1689.0308547596637,1.0014600755377208,0.012585357113668687
1689.0516882808695,0.9996829251698767,0.010519755251746811
1689.0725218020668,1.0011605778387151,0.01161768777294853
1689.0933553232546,1.0001582606794652,0.012590283032258327
1689.1141888444436,0.9978991656044341,0.009898542185164581
1689.1350223656132,1.0031297559520171,0.008989618984661597
1689.155855886774,0.997715909424894,0.015648731152136292
1689.176689407925,1.000249260600765,0.010169832590453209
1689.1975229290672,1.0001686101442142,0.011061423855177834
1689.2391899713334,1.0011291826617785,0.012519495757710924
1689.2600234924469,0.9974962451002453,0.014083018806348133
1689.2808570135517,1.0053545598407048,0.008099669692800184
1689.3016905346462,1.0012728445744383,0.01035008472254814
1689.3225240557315,1.0025050183272166,0.009230624112695407
1689.3433575768167,1.0026741283312324,0.010545114610411988
1689.3641910978827,1.000917527706902,0.011159759785541365
1689.3850246189384,1.0018416579022247,0.010697270762403054
1689.4058581399845,1.0045677771933643,0.009943057893900577
1689.4475251820566,1.0010741822176688,0.011821657290845425
1689.468358703072,1.003226272724341,0.011787175860717954
1689.489192224078,1.0011888060654555,0.013529673951445373
1689.5100257450729,0.9945209607202639,0.017143656223377053
1689.5516927870422,0.9999442724526987,0.010735036138256951
1689.5725263080062,0.9937983007755525,0.01436233663452358
1689.5933598289591,0.9980030497784456,0.008638054350504782
1689.6141933499016,1.0044005277255568,0.008981591561774778
1689.635026870833,1.0036477350145734,0.01401989407182906
1689.6558603917638,0.996641253386395,0.01234909546279527
1689.676693912673,0.9978408483092267,0.013206935063109408
1689.6975274335718,1.0009786558350817,0.011781520176411332
1689.7183609544586,1.0000948164351249,0.010201759840571239
1689.7391944753347,1.000313461890093,0.013696790300634603
1689.760027996199,0.9979451862389804,0.01513771270881858
1689.7808615170618,0.9979749831658615,0.010327097102463158
1689.8016950379026,0.9978760766586071,0.009021546234779626
1689.822528558732,0.9993823935904876,0.012251854181007216
1689.8641956003644,0.997608816477786,0.013603745171719202
1689.885029121157,0.99950420630559,0.009639292914206184
1689.905862641938,1.0031778527829998,0.008016476401064062
1689.9266961627059,0.9977486456472154,0.009976079792594083
1689.9683632042147,0.9999026698148392,0.013354530179369327
1689.989196724945,0.996344485790057,0.012890581624797049
1690.010030245662,1.0008589470231817,0.010221281073500546
1690.0308637663663,1.0004047648603185,0.015386562818309961
1690.0516972870569,0.9957747980723274,0.012002091864369603
1690.0725308077447,0.9953092459958677,0.010687783808082269
1690.0933643284081,0.9970345546290291,0.011344025629079704
1690.1141978490587,0.9991703439452652,0.013153844607198857
1690.1350313696946,0.9980050143166436,0.011506945825396278
1690.1558648903174,1.0022811690537177,0.00939226721900726
1690.1766984109352,1.0022159556314858,0.009306519747261694
1690.1975319315293,0.9996394588759623,0.011468450683825397
1690.2183654521084,0.9961370567858115,0.013610313063172053
1690.2391989726734,0.9969692646214772,0.01127871159740968
1690.2600324932232,0.9986253493824694,0.00974656847460276
1690.2808660137684,1.0009908411551376,0.012620568309513145
1690.301699534288,0.9940793384225073,0.014173874638112583
1690.322533054793,1.0013443673824736,0.013301804606317266
1690.3433665752816,1.0000641462379378,0.011698144443245963
1690.3642000957552,0.9981819736646975,0.015038282129879574
1690.3850336162225,0.9967502113667891,0.015856349498618107
1690.4058671366645,0.9998399051723004,0.015012922771214396
1690.4267006570892,1.001441510041326,0.005135726233271583
1690.4475341774985,1.0010971130908164,0.010381829531236923
1690.4683676978905,1.0015180594609674,0.010988629724908728
1690.4892012182663,0.9974253915903342,0.013444656245416794
1690.5100347386344,1.0025958866581133,0.010876063363064018
1690.5308682589762,0.9989299725671665,0.010571386176223396
1690.5517017792995,1.0002796629305122,0.010292980555194179
1690.5725352996062,0.9973763696874426,0.015293882572253054
1690.5933688198943,0.9938674601156308,0.017013757925753985
1690.6142023401753,0.9971352099236017,0.013823769535389736
1690.635035860427,0.9970239706278782,0.012230143650926955
1690.6558693806614,0.9981170095408256,0.01027072270082618
1690.676702900876,1.0022920053383837,0.01093134311612552
1690.697536421073,1.001468444367244,0.009723215971659288
1690.7183699412597,0.9996173920675192,0.013066820045448572
1690.739203461418,1.0042539754288555,0.011592693297141842
1690.7600369815557,0.9993459849905056,0.012599769986579112
1690.7808705016748,1.000890229630961,0.01587094481295778
1690.8017040217728,0.9977832237084775,0.013887624035625795
1690.8225375418615,1.001665614100647,0.013833986255427505
1690.8433710619186,1.0034090169517746,0.012812679134509057
1690.864204581956,1.0036258201630048,0.012345264192781107
1690.8850381019715,1.0014463639016298,0.014735064474472917
1690.9058716219668,1.0004084734382392,0.013594440658827662
1690.9267051419495,1.0007230578245125,0.013800234591017016
1690.9475386619015,1.002536317043915,0.01577516306260369
1690.9683721818303,1.004674566118856,0.009545153136715306
1690.989205701738,0.9982161213263838,0.01649288764525699
1691.010039221622,1.00551908826318,0.009686727685810111
1691.0308727414942,0.9995700460108302,0.016912138049664027
1691.0517062613326,0.9993425261924848,0.012416051467328508
1691.0725397811486,1.0031410202581024,0.013371497232289194
1691.0933733009397,1.0018488984526426,0.01190649255544476
1691.114206820708,1.0012015831128367,0.009605176366937203
1691.135040340461,0.9999124173435363,0.016081117339449037
1691.1558738601807,1.0062435937294325,0.008237048089022333
1691.1767073798744,0.9990798268702742,0.010754010046898523
1691.1975408995443,1.0026117484272845,0.014322199520089486
1691.2183744191875,1.0046841105208975,0.011348039340523116
1691.2392079388162,1.0004690316370537,0.013650267736176901
1691.2600414584078,1.003292019648144,0.016404221110643494
1691.2808749779742,0.9984343899433862,0.014705873845793577
1691.301708497513,1.0029272533809932,0.010003446006980964
1691.322542017026,1.0002537628888466,0.012188547005058895
1691.3433755365204,0.9982480394440029,0.011398210733565731
1691.3850425754076,0.9968416103040303,0.011980563775718588
1691.4058760948099,0.99431638524004,0.013300892399171036
1691.426709614182,1.0042312741462216,0.012123415414818114
1691.4475431335368,1.0008812008850654,0.010757841316912688
1691.4683766528508,0.9975613741567326,0.016371016770520743
1691.4892101721368,1.0012140220125,0.00819289726314483
1691.5100436913915,0.999625906459852,0.01404379389906027
1691.5308772106173,1.000364607935537,0.01358166975878045
1691.5517107298208,1.0021400012802344,0.012115935316219033
1691.572544248985,1.0003250365956455,0.014465233600618257
1691.5933777681164,0.9984478188651104,0.016420823280704867
1691.6142112872176,1.001124199045987,0.0129746871236794
1691.635044806295,0.9995679195540983,0.009023735531930577
1691.6558783253315,0.9961924263935443,0.012545584882093085
1691.6767118443338,1.003143205082658,0.009434228747733812
1691.7183788822394,0.9951584840299301,0.01758717133787379
1691.7392124011424,0.9963812548695181,0.011159394902682872
1691.8017129576497,0.998635501324697,0.013029784435311657
1691.8225464764125,1.0025829287847774,0.012691720466919037
1691.8850470324896,0.9909615459094798,0.005119488946068699
1691.9267140696825,0.9863665383287684,0.009114591363695027
1691.9475475882227,0.9865124899241609,0.01068103347520017
1691.9683811067225,0.986685138179314,0.013041095803924901
1691.9892146251952,0.9898794319633932,0.007574603259430534
1692.0100481436164,0.9839677264972448,0.013809903986767048
1692.0308816619995,0.9903345588444484,0.009694025342979947
1692.0517151803401,1.0001128800848333,0.011411164075042191
1692.0933822169102,0.9960412956806785,0.015207040451932014
1692.135049253303,0.9998809782263052,0.010462103760105113
1692.1558827714364,0.9983025968022387,0.011769661483510349
1692.1767162895342,1.0028991113778591,0.00954241651527662
1692.2183833255801,0.9998702722986575,0.00927878865001632
1692.2392168435374,0.9986686003259092,0.01204040456451124
1692.260050361447,1.0036353312697566,0.013386822312345848
1692.2808838793228,1.0021651207321072,0.007804661901709592
1692.30171739714,0.9959926770071816,0.016002667524873306
1692.3225509149127,0.9995991317884528,0.012911197506301833
1692.3433844326357,1.003234832302104,0.010820966051431761
1692.3642179503229,1.0023889145655578,0.01144436841516494
1692.426718503056,0.9990204526378841,0.01597730816620813
1692.4475520205356,1.001227992624145,0.01379749796957833
1692.4683855379717,0.9997910797011131,0.01488685574360549
1692.4892190553492,1.0002431607260298,0.014405210370396361
1692.510052572672,0.9957804287572222,0.017724002409808204
1692.530886089945,1.000844186619402,0.011670778228859079
1692.551719607162,0.9990320502876447,0.013589332298808777
1692.5725531243381,1.0013375844968235,0.011275062768824763
1692.593386641447,1.0043740338935712,0.009639292914206184
1692.6142201585037,0.9990076431795993,0.012297829421177176
1692.6350536755017,1.0070901548088644,0.009426748649134729
1692.6767207093415,0.9979776537203545,0.016753231564790864
1692.6975542261719,1.003807389371966,0.007959737116568591
1692.718387742941,1.0020047953367588,0.012863762734697904
1692.7392212596542,1.0059083509613047,0.0032967166264730903
1692.760054776305,1.0032757939770536,0.00957963456684278
1692.7808882929085,1.002167893670507,0.015381636899720323
1692.801721809438,1.0027031822230896,0.012621480516659372
1692.8225553259092,0.9989931724563448,0.011137866814031859
1692.8433888423149,1.0008987304891424,0.00971336413448001
1692.8642223586608,1.0021751966688366,0.006816559120913894
1692.8850558749496,0.9986887231348863,0.011593787945717318
1692.9058893911674,1.002780247648744,0.007747375292926386
1692.9267229073166,0.9974112091553359,0.01421036292396176
1692.9475564234033,1.0047412879789404,0.006907962276966081
1692.9683899394302,0.9952739366503458,0.014702954782925642
1692.9892234553827,1.0007151075309362,0.007784593344492546
1693.0100569712638,1.0029068683185178,0.006919638528437818
1693.0308904870794,1.0067512094216218,0.005442592717263156
1693.0517240028219,1.002392546852959,0.009961302036825164
1693.0725575184974,1.0017360710876133,0.01269372732264074
1693.11422454964,0.9984205205881169,0.010620645362119784
1693.1350580650956,1.001059773190722,0.012926340144929242
1693.1558915804808,1.000585835479785,0.015024416581256887
1693.176725095788,1.0032551355596317,0.008977395408902121
1693.1975586110334,1.0016431406776436,0.013143810328590333
1693.2183921261887,1.0005523924781203,0.013052042289679653
1693.2392256412709,1.0015863270594323,0.010195191949118386
1693.260059156271,0.9999976049331095,0.00900494406471825
1693.280892671206,0.9985154021068631,0.012035113763063108
1693.3017261860473,1.0052314481962512,0.007013413423070201
1693.322559700812,1.0012376826145912,0.011705624541845044
1693.343393215491,1.000896386440392,0.009153816270982891
1693.3642267300916,0.999667804780328,0.009302506035818284
1693.3850602446043,1.0038357585669033,0.009844904404966291
1693.405893759047,1.0019349358254166,0.007376471867269507
1693.42672727339,1.0024392622294371,0.007765619435850974
1693.4683943018204,1.0017856909105618,0.009258355209940781
1693.4892278159057,1.0077209729520222,0.009409051830497879
1693.5308948438133,1.0015893097625355,0.013747144135106465
1693.551728357623,1.0014388317181828,0.005439673654395223
1693.572561871345,0.9978615978409391,0.01516380183320074
1693.593395384979,0.995124099431914,0.014675406127109514
1693.6142288985131,1.0036775167436598,0.01404288169191404
1693.6350624119473,1.0003487091070313,0.011537231102651094
1693.6558959252893,1.00231210685549,0.01182676565086431
1693.6767294385386,0.9985002617548404,0.008626560540462291
1693.6975629516842,1.00373903570327,0.003692979410795146
1693.7183964647245,1.000378861886862,0.004733625323213658
1693.739229977669,0.9966148294918626,0.011659466860245837
1693.760063490506,0.9984285339682725,0.010796518899912814
1693.7808970032547,0.9988038412539965,0.010021872591334798
1693.8017305158837,0.9975535938235408,0.008102771197097363
1693.8225640284122,0.9980786739388209,0.006504401835474191
1693.8433975408284,0.9981674524031641,0.00552615089185777
1693.8642310531416,1.003080482707586,0.001750343072184994
1693.8850645653501,0.995188588835799,0.008428064265442771
1693.9058980774435,1.000181149277333,0.006783902105078882
1693.9267315894192,1.0034648628528566,0.002411693253201315
1693.9475651012876,0.9953860765148713,0.013517997699973637
1693.9683986130358,1.0010593387823437,0.0060143641565197515
1693.989232124684,0.9958103268782318,0.01226407775676669
1694.0100656361992,1.0003255353292977,0.003219543901902082
1694.030899147602,0.9985985770386341,0.00838646761957471
1694.051732658879,0.9942158827972785,0.01276688633576834
1694.072566170051,0.9994146687677603,0.006560593795681922
1694.0933996810845,1.0017453706789556,0.004976637306969173
1694.1142331920005,0.9949503760262968,0.013537154050044454
1694.1350667027848,0.9978299593361548,0.00830363921069708
1694.155900213449,1.00161396945949,0.009251239994200192
1694.1767337239887,0.9935132031695224,0.013204563324529212
1694.1975672343954,1.0017125525346162,0.007094599859084619
1694.2184007446647,1.0021846204296434,0.005769345317042531
1694.2392342548083,1.0025979768664157,0.0012347635931361299
1694.260067764811,0.9998592391244134,0.010062009705768891
1694.2809012746957,1.005777135823399,0.0005423983691480082
1694.3017347844263,0.9991733128527771,0.007727854059997076
1694.3225682940256,1.0009616244909179,0.006225631331586482
1694.343401803478,0.9967015772653732,0.011184389378489559
1694.364235312796,1.0011314748965947,0.007773829300167038
1694.3850688219738,0.9995739031261326,0.012256415216738363
1694.4059023310044,1.006537889893429,0.00820658037033827
1694.4267358398815,1.0028338000103578,0.008468383821306111
1694.4475693486186,1.0001156678206435,0.011001400624955941
1694.4684028571985,1.0003808910336485,0.011203545728560377
1694.4892363656452,0.9990136698255594,0.008095108657069036
1694.5100698739218,1.002223204418975,0.008224642071833613
1694.530903382052,1.0033103029986528,0.010204678903439172
1694.5517368900184,1.003106309826195,0.010564818284770544
1694.5725703978453,0.9989287672811521,0.008414746041107821
1694.5934039054953,0.9971187277781648,0.013415283175308206
1694.6142374129925,1.0012146113651539,0.007882017067709846
1694.6350709203193,1.0049173328903713,0.009166222288171611
1694.6559044274902,1.001471999576475,0.0061641485699306196
1694.676737934497,0.9982552476177695,0.006325974117671717
1694.697571441335,0.9965389239205289,0.011157570488390415
1694.7184049479954,0.9994227052925719,0.004693853091638056
1694.7392384544935,0.9968841080527523,0.006487617223983569
1694.760071960821,1.000450031954182,0.006950836012838863
1694.7809054669729,0.994969627659054,0.012763419948612669
1694.8017389729407,1.0002413820735239,0.00622526644872799
1694.8225724787399,0.9997228572665124,0.008658852673438813
1694.8642394898015,0.9924430189365584,0.009792543714772724
1694.8850729950507,0.99340889902592,0.010490747064496715
1694.9059065001252,1.003747078237122,0.006970722128626665
1694.9267400050057,1.0014108472426715,0.008904783720062263
1694.947573509709,0.9988578517264763,0.010378363144081252
1694.9684070142248,0.9953240972988101,0.014672122181383088
1694.9892405185506,1.0010441532583016,0.005911467190425074
1695.0100740226762,0.9984333747773818,0.006880778504008445
1695.030907526619,1.00268684358316,0.008496297359980733
1695.0517410303696,0.9912591310257491,0.013057150649698538
