time,flux,flux_err
2459144.63434019,0.999925794124527,0.0007968266
2459144.635729106,0.9991700644932596,0.000796715
2459144.6371180224,0.9997956964996918,0.0007969415
2459144.6385069387,1.0003978148532464,0.0007966106
2459144.6398958554,1.0002236266228357,0.0007964394
2459144.641284772,0.9998136318557538,0.0007969206
2459144.6426736875,0.9997842305983857,0.0007966914
2459144.644062604,1.0000279628972168,0.0007967936
2459144.64545152,0.9997906347580402,0.0007970942
2459144.6468404364,0.9994974999092552,0.0007970657
2459144.6482293527,0.9991878552241953,0.0007964406
2459144.649618269,1.000666850217504,0.000796897
2459144.6510071848,1.001347921560945,0.0007971639
2459144.6523961006,1.000065275152213,0.0007967194
2459144.653785017,1.0014838214457145,0.0007973117
2459144.655173933,1.00097206049834,0.0007971738
2459144.6565628494,1.0008531923376347,0.0007968698
2459144.6579517657,1.0002167169652714,0.0007967587
2459144.659340681,1.0009070343642334,0.0007968883
2459144.660729598,1.000183544504662,0.0007969443
2459144.6621185136,0.9997440473418931,0.0007969513
2459144.66350743,1.0006672385734632,0.000796664
2459144.6648963457,0.9991237177800842,0.0007963612
2459144.666285262,0.9989894903401257,0.0007968444
2459144.6676741783,0.9999501562215423,0.0007967774
2459144.669063094,0.9994839854084032,0.0007966205
2459144.6704520104,0.9990691078894934,0.0007965355
2459144.6718409257,0.9995964436644073,0.0007965118
2459144.673229842,0.9998522527462989,0.0007967456
2459144.674618758,1.001349785158405,0.0007971742
2459144.676007674,0.9999538609211196,0.0007969924
2459144.67739659,0.9997717300431442,0.000796723
2459144.678785506,0.9994978177756318,0.0007963932
2459144.680174422,0.999491679064264,0.0007969571
2459144.681563338,1.000822493923491,0.0007974516
2459144.6829522536,0.9994575927521119,0.0007966167
2459144.6843411694,1.0007269759407078,0.0007968519
2459144.6857300857,1.0004114517140814,0.000796917
2459144.687119001,0.9992431200753663,0.0007966864
2459144.6885079173,0.9994624810189635,0.0007963541
2459144.689896833,1.0008638345539569,0.0007967366
2459144.691285749,1.000022480695995,0.0007973157
2459144.692674665,0.9990820194491483,0.0007966377
2459144.6940635806,1.0013978508166614,0.0007974653
2459144.6954524964,1.00092299617999,0.0007970575
2459144.696841412,0.998680373289561,0.0007963367
2459144.6982303285,0.9998839843723812,0.0007966713
2459144.6996192443,1.00081401942944,0.0007968458
2459144.70100816,1.0005649484632428,0.0007972965
2459144.7023970755,0.9997515714672077,0.0007968903
2459144.7037859918,1.00025478842588,0.0007967191
2459144.705174907,1.0003763993264345,0.0007969864
2459144.706563823,0.9987633441506483,0.000796661
2459144.7079527387,0.9998059028803379,0.0007967597
2459144.7093416546,0.9984925955093235,0.0007964665
2459144.71073057,0.9994542420407974,0.0007967246
2459144.7121194853,0.9979148624961179,0.0007966801
2459144.713508401,1.0014301369096266,0.0007971046
2459144.714897317,0.9997221997007727,0.0007968982
2459144.7162862327,0.9988780189030434,0.0007967239
2459144.7176751485,1.0004336308242123,0.0007968925
2459144.7190640643,0.9998133955466502,0.0007966945
2459144.720452979,1.0000603331480324,0.000796776
2459144.721841895,1.000538156763965,0.0007971236
2459144.723230811,0.9998053959652201,0.0007967974
2459144.724619726,0.9992009897707874,0.0007967697
2459144.726008642,1.0002510582343087,0.0007970889
2459144.727397558,1.000525781416195,0.0007967552
2459144.728786473,1.0003641786722,0.00079693
2459144.7301753885,1.0005635612383346,0.0007971964
2459144.731564304,1.0000647378516474,0.0007966946
2459144.73295322,1.000468600849458,0.0007970483
2459144.734342135,0.9988148654134821,0.0007964275
2459144.735731051,1.0004924637355923,0.0007966796
2459144.737119966,0.9994044110634208,0.0007966564
2459144.738508882,1.0013351885268422,0.0007970089
2459144.739897797,0.9985954607299861,0.0007964263
2459144.7412867127,1.000781379994162,0.0007966405
2459144.742675628,1.000242569762044,0.0007968291
2459144.7440645434,0.999229942135722,0.0007964954
2459144.745453459,0.9998962355791382,0.0007966498
2459144.7468423746,1.0019825412653396,0.0007970965
2459144.74823129,0.9999605700912861,0.0007969007
2459144.7496202053,0.9997157964048561,0.0007965312
2459144.7510091206,1.0007809192456798,0.000796817
2459144.752398036,0.9995648889134666,0.0007967631
2459144.753786952,0.9994621543952259,0.0007969233
2459144.7551758667,1.0000661767387575,0.0007968937
2459144.7565647825,0.9997923090056406,0.0007967189
2459144.757953698,1.0012462775386974,0.0007971054
2459144.7593426127,0.9995511187727574,0.0007968446
2459144.760731528,0.9993295334801825,0.0007966205
2459144.7621204434,0.9996560861389239,0.0007965604
2459144.7635093587,0.999333445921973,0.0007967847
2459144.764898274,0.9988963733090594,0.0007963979
2459144.766287189,0.9999107189876902,0.0007968526
2459144.767676105,0.9983971323612955,0.0007962749
2459144.76906502,0.9995547458198172,0.0007967004
2459144.770453935,1.0004907148081745,0.0007969122
2459144.7718428504,0.9996488671240361,0.0007965403
2459144.7732317657,0.9977962865304728,0.0007962294
2459144.774620681,1.0004629837516312,0.0007970707
2459144.776009596,1.0014319633561104,0.0007971268
2459144.777398512,0.9994832456921482,0.0007964935
2459144.778787426,0.9990156273262807,0.0007964821
2459144.780176341,1.000753221416265,0.0007969014
2459144.781565257,0.9989203595233536,0.0007965162
2459144.782954172,0.9992245903215696,0.0007966844
2459144.784343087,0.9994825271888964,0.0007968098
2459144.7857320025,1.0001426097831203,0.0007968448
2459144.7871209173,1.0021147705580336,0.0007973932
2459144.788509832,0.9995303677816543,0.000796749
2459144.789898748,0.9995711393333944,0.0007968174
2459144.7912876625,0.9980325779650567,0.0007965452
2459144.792676578,0.9986867666793218,0.00079682
2459144.7940654927,0.9993013996266048,0.0007970796
2459144.795454408,1.0000163503533332,0.0007969649
2459144.796843323,1.001837427996314,0.0007973024
2459144.798232238,1.000967221382478,0.0007972395
2459144.7996211527,1.0012141129537042,0.000796635
2459144.801010068,1.0008661029035528,0.0007971568
2459144.802398983,1.0010442914069417,0.000797102
2459144.803787898,1.0001048149243374,0.0007971761
2459144.805176813,1.0009634573286603,0.0007970889
2459144.806565728,1.0002931413070373,0.0007967866
2459144.8079546425,0.9995596075925015,0.0007965885
2459144.809343558,0.9995904952799959,0.0007968331
2459144.8107324727,1.0014396652149244,0.0007973225
2459144.812121388,0.9998061936904984,0.0007967307
2459144.8135103025,1.00001229818768,0.0007968381
2459144.814899218,0.9997986820560835,0.0007966873
2459144.8162881327,1.001350947072325,0.000797025
2459144.817677047,0.99966497879563,0.000796687
2459144.819065962,1.0013429323013796,0.0007972521
2459144.820454877,0.9992209504154149,0.0007966477
2459144.821843792,0.9999256193636499,0.0007968055
2459144.823232706,0.9986437958311326,0.0007964648
2459144.824621622,0.9994334850956424,0.0007966492
2459144.826010537,0.999370626622584,0.0007965044
2459144.8273994518,0.998519515908446,0.000796686
2459144.828788366,0.9996731443441672,0.0007968377
2459144.8301772806,0.9990159827019801,0.0007968917
2459144.8315661955,0.9994208847756696,0.0007967926
2459144.8329551104,0.9990309850501001,0.0007962254
2459144.834344025,1.0000952564180714,0.0007968779
2459144.83573294,1.0004582040402328,0.0007966789
2459144.8371218545,1.0005946884597,0.0007969179
2459144.8385107694,0.9978435039568619,0.0007961524
2459144.8398996843,0.998772510924793,0.000796821
2459144.8412885987,0.9983265625185904,0.0007964932
2459144.8426775136,0.9985792104099324,0.0007963362
2459144.8440664285,0.9996545829443881,0.0007968838
2459144.8454553434,0.9987896073764309,0.0007961952
2459144.8468442573,1.0004043062544417,0.0007969638
2459144.848233172,1.0012311313695406,0.0007974916
2459144.849622087,0.997783658565842,0.0007964668
2459144.851011001,0.9996730777887013,0.0007965274
2459144.8523999164,1.000945471372338,0.0007970257
2459144.8537888317,1.0000500649479684,0.0007966962
2459144.8551777457,0.9984708537219712,0.0007963153
2459144.85656666,0.9988678614431222,0.0007967579
2459144.8579555745,1.0001088955105444,0.0007967705
2459144.8593444894,0.9993279775553788,0.0007967032
2459144.860733404,1.0006234624662422,0.000796869
2459144.8621223187,0.9997590873726787,0.000796774
2459144.863511233,1.000398415555107,0.0007968402
2459144.8649001475,0.9997473713159194,0.0007966926
2459144.866289062,1.00110852929426,0.0007969355
2459144.8676779764,0.9997151189942839,0.0007969746
2459144.8690668917,1.001708222833265,0.0007974154
2459144.8704558057,0.9995696337590002,0.0007965807
2459144.87184472,0.9996768280469386,0.0007967798
2459144.8732336345,0.9998674558030333,0.0007964611
2459144.8746225494,0.9996188639866732,0.0007967046
2459144.876011464,1.000580131503676,0.0007970028
2459144.8774003778,1.000305324582009,0.0007970176
2459144.878789292,0.9998229235901774,0.0007967389
2459144.880178207,0.9998359886805632,0.000797009
2459144.881567121,1.0018599113845743,0.0007969027
2459144.882956036,0.999853298266184,0.000796753
2459144.8843449503,0.9997445563964293,0.0007968467
2459144.8857338643,0.9991014266134053,0.0007965202
2459144.8871227787,1.0009522560373687,0.0007971399
2459144.888511693,1.0011790042241266,0.0007967881
2459144.8899006075,0.9998300701418015,0.0007969859
2459144.891289522,1.0012902211329306,0.0007970394
2459144.8926784364,1.000222037271614,0.0007968293
2459144.894067351,1.0001899586184924,0.0007972257
2459144.8954562647,0.9997449252286921,0.0007968812
2459144.896845179,1.0002534920917283,0.000797148
2459144.8982340936,1.000038198856714,0.0007968998
2459144.899623008,0.9985658124292689,0.0007963411
2459144.9010119224,0.9988727509656576,0.0007965725
2459144.9024008363,1.0002536966383764,0.0007970402
2459144.9037897508,1.0005917484935452,0.0007968422
2459144.9051786647,1.0011491066281268,0.0007971593
2459144.906567579,0.9997588211286722,0.0007970539
2459144.9079564936,1.0011461420661427,0.0007971161
2459144.9093454075,0.9991727195086099,0.00079673
2459144.910734322,1.0015054085713744,0.0007972351
2459144.9121232363,1.0018355096586022,0.0007972065
2459144.9135121503,1.0004027160033415,0.0007968723
2459144.914901064,1.0006886276196847,0.0007966892
2459144.9162899787,0.9998096445119699,0.0007965771
2459144.9176788926,1.001023666680867,0.0007969971
2459144.919067807,1.0001177941222563,0.0007966835
2459144.920456721,0.9992591292673618,0.0007965381
2459144.9218456354,1.0003078711129731,0.000796984
2459144.9232345494,0.9992498157225569,0.0007968025
2459144.924623464,1.000722859702172,0.0007969057
2459144.9260123773,1.0001631092332242,0.0007965238
2459144.927401292,0.999962664303889,0.0007969516
2459144.9287902056,1.0009785249027205,0.0007969515
2459144.93017912,1.000726891012691,0.0007968665
2459144.931568034,1.0000918626088087,0.0007968557
2459144.932956948,0.9998985396545814,0.0007969425
2459144.934345862,0.9998535221132172,0.0007969694
2459144.935734776,1.0004340099472993,0.000796768
2459144.93712369,1.000351403121324,0.0007969633
2459144.938512604,1.0008923015953695,0.0007969078
2459144.939901518,1.0000120057148234,0.0007966485
2459144.941290432,1.0005884274802088,0.0007968869
2459144.942679346,1.0004205554991097,0.0007968731
2459144.94406826,0.9999617896776631,0.000796596
2459144.945457174,1.0001828299194808,0.000796724
2459144.946846088,1.0002639761225323,0.0007971938
2459144.948235002,1.0010806281853095,0.0007970191
2459144.949623916,1.0002354859995963,0.0007967235
2459144.95101283,0.9999097501775717,0.0007966412
2459144.952401744,0.9999460653535706,0.0007967402
2459144.953790657,0.9998743871100662,0.0007967468
2459144.955179571,1.0000833962710582,0.0007971946
2459144.956568485,0.9995752832949782,0.0007967841
2459144.957957399,0.9991301051141107,0.0007964279
2459144.959346313,0.9999691716179955,0.0007967269
2459144.962124141,0.9986245788382297,0.0007966346
2459144.9635130544,0.9993002180118516,0.0007964552
2459144.9649019684,0.9999259621031893,0.0007967428
2459144.9662908823,1.0004338110307818,0.0007967082
2459144.967679796,0.9987140647179346,0.0007967426
2459144.9690687098,0.9995614230840949,0.0007966837
2459144.970457624,1.0006183860696856,0.000797183
2459144.9718465377,0.9998469236244897,0.0007969606
2459144.973235451,1.0005208104902363,0.0007973296
2459144.9746243646,1.000872836518686,0.0007970003
2459144.9760132786,0.9997548661835786,0.0007966923
2459144.9774021925,0.999569683102033,0.0007968618
2459144.978791106,1.000371612225953,0.0007972161
2459144.98018002,0.999969058466516,0.0007964672
2459144.981568934,1.0003282082979992,0.0007969855
2459144.982957847,0.9997813616614036,0.0007968128
2459144.984346761,1.0001379969010198,0.0007973799
2459144.9857356744,1.0010024253558634,0.0007969916
2459144.9871245883,0.9994242808082886,0.0007964704
2459144.9885135023,1.0002729474177372,0.0007967313
2459144.989902416,0.9995338100302407,0.0007963764
2459144.9912913297,0.9999616690642879,0.0007967009
2459144.9926802428,1.0002690087840709,0.0007969806
2459144.994069156,0.9993056131504748,0.0007965268
2459144.99545807,0.9994527494229064,0.0007966932
2459144.996846984,1.0013235883912064,0.0007965873
2459144.9982358976,1.0005165083537286,0.0007966949
2459144.999624811,1.0000250400971558,0.000796894
2459145.0010137246,1.000311574598611,0.0007972393
2459145.002402638,1.0012557411208942,0.0007968665
2459145.003791552,0.9999988181360795,0.0007966377
2459145.005180465,0.9995260374222186,0.0007967759
2459145.0065693785,1.0003580311642817,0.0007967808
2459145.0079582925,0.9992755870653532,0.00079657
2459145.009347206,0.9987998449926664,0.0007966496
2459145.0107361195,0.9989096648241111,0.0007966162
2459145.0121250325,1.0005413664634868,0.0007974537
2459145.013513946,1.0004543298326118,0.0007968365
2459145.01490286,0.9994005072465698,0.0007967131
2459145.0162917734,0.9993214117687322,0.00079653
2459145.017680687,0.9989723271422265,0.000796479
2459145.0190696004,0.9996881861398779,0.0007969966
2459145.0204585134,1.000840390392024,0.0007970772
2459145.021847427,1.001152589271374,0.0007969525
2459145.0232363404,1.0012381892761726,0.000797301
2459145.024625254,1.0006869903155458,0.000797307
2459145.026014168,0.9991604716528901,0.0007968443
2459145.027403081,1.0008526334948427,0.0007972724
2459145.0287919943,0.9985775699376489,0.0007965915
2459145.030180908,1.000639691405173,0.0007971251
2459145.031569821,1.000068015570675,0.0007968945
2459145.032958734,0.9999974867523653,0.0007971412
2459145.034347648,1.0010792862242155,0.000797071
2459145.035736561,0.999885011062118,0.000797116
2459145.0371254743,0.9993325955154335,0.0007966744
2459145.038514388,0.9990143517107813,0.000796623
2459145.039903301,0.9992262288730629,0.0007966511
2459145.041292214,0.9998351674389742,0.0007968961
2459145.042681128,0.9983030597070627,0.0007963765
2459145.044070041,0.9996892321915389,0.0007966328
2459145.045458954,0.9990573937260722,0.0007964839
2459145.046847868,1.0005003232960579,0.0007973703
2459145.048236781,1.0010568139610292,0.0007970531
2459145.0496256934,0.9999815143001236,0.0007968734
2459145.051014607,1.0003603350706072,0.0007968253
2459145.0524035203,0.9990663672808873,0.0007966856
2459145.0537924333,0.9997940612639665,0.0007966361
2459145.055181347,1.000205380672585,0.000796638
2459145.05657026,0.9988918440920048,0.0007963547
2459145.0579591733,0.9990447257498638,0.0007967245
2459145.059348086,0.9978472455704668,0.0007959376
2459145.0607369994,0.9991745634953068,0.0007965342
2459145.0621259124,1.0004953454337782,0.0007967855
2459145.0635148254,0.9980432065334721,0.0007965817
2459145.064903739,1.0003170672569066,0.0007968527
2459145.066292652,1.00077152760696,0.0007967602
2459145.0676815654,0.9991280275756148,0.0007965176
2459145.069070478,1.0002577687516765,0.0007967514
2459145.070459391,0.9986407140443713,0.0007965519
2459145.0718483045,1.0003077378041059,0.0007966727
2459145.073237217,0.9990958139675761,0.0007968285
2459145.0746261305,0.999969176873805,0.0007970036
2459145.0760150435,0.9993491089326727,0.000796703
2459145.077403957,0.9984569001019337,0.0007964067
2459145.0787928696,1.0001953603467468,0.000796822
2459145.0801817826,0.9994277196477243,0.0007965272
2459145.081570696,0.9978712079865397,0.0007964546
2459145.0829596086,0.9988590353596711,0.0007966803
2459145.0843485217,0.9998707930304161,0.0007965114
2459145.085737435,1.0006943564612716,0.000796887
2459145.087126348,0.9993659768417382,0.0007965554
2459145.0885152607,1.0011187726870734,0.0007967407
2459145.0899041737,1.0002578276790244,0.0007972661
2459145.0912930868,0.999576681862295,0.000796609
2459145.092682,0.998287775274824,0.0007963758
2459145.094070913,1.0003371810595783,0.0007969894
2459145.095459826,1.0009298246285399,0.0007969359
2459145.096848739,1.0021769684496376,0.0007974479
2459145.0982376514,1.001106616458935,0.0007967267
2459145.0996265644,1.000269666044765,0.0007967214
2459145.101015477,0.9986978652176254,0.0007961712
2459145.10240439,1.000358163958566,0.0007968113
2459145.103793303,1.0005883122654247,0.0007969256
2459145.105182216,0.9973757301333895,0.0007961259
2459145.106571129,1.0011840075573903,0.0007970493
2459145.1079600416,1.0011708545635836,0.0007972226
2459145.109348954,0.9998014611659958,0.0007967026
2459145.110737867,1.0005038473588905,0.0007967218
2459145.11212678,1.0001499931338458,0.0007969166
2459145.113515693,1.0003131384755723,0.0007969791
2459145.114904606,1.0005917833639557,0.0007968886
2459145.116293519,0.998537197770953,0.0007962838
2459145.117682432,1.000033671665326,0.0007966621
2459145.119071344,0.9998799150344686,0.0007966963
2459145.120460257,0.9996399988329062,0.0007968435
2459145.121849169,0.9981856078884119,0.0007965719
2459145.1232380825,0.9987659072068124,0.0007966594
2459145.1246269955,1.000213806822137,0.0007966537
2459145.126015908,1.000722546602201,0.0007972374
2459145.1274048206,0.999460955828639,0.0007967685
2459145.128793733,1.0004287246447143,0.0007969679
2459145.130182646,0.9998349631070329,0.0007967617
2459145.131571559,1.0010316012703149,0.0007970028
2459145.132960472,0.9997538891847637,0.0007964808
2459145.1343493843,0.9993607768884691,0.0007968852
2459145.135738297,1.0001409144200635,0.0007967075
2459145.137127209,1.0001595518304534,0.0007969668
2459145.138516122,1.0014602891669764,0.0007970755
2459145.1399050346,0.9990402264715617,0.0007963129
2459145.141293948,0.9986754171192131,0.0007965997
2459145.14268286,1.0004889396091652,0.0007972686
2459145.1440717727,1.0003994981518547,0.0007964897
2459145.1454606857,0.9995204799550903,0.000796654
2459145.146849598,0.9996664023481793,0.0007966877
2459145.1482385104,0.9991740153795629,0.000796804
2459145.149627423,1.001653807113274,0.0007975024
2459145.1510163355,1.0002008379503855,0.0007969733
2459145.1524052485,0.9988589690697857,0.0007964828
2459145.153794161,0.9988019305186737,0.0007966611
2459145.1551830736,0.9990554323643785,0.0007965228
2459145.1565719857,0.9990781147002136,0.0007965679
2459145.1579608982,1.0003842974428752,0.0007968335
2459145.159349811,1.0003337014106208,0.0007969635
2459145.160738724,0.9995666733204964,0.0007964756
2459145.162127636,1.0001845617680298,0.0007970397
2459145.1635165485,0.9989384514736067,0.0007964412
2459145.164905461,0.999860662563834,0.0007967974
2459145.166294373,0.9995825402231043,0.0007966626
2459145.1676832857,0.9995531571470418,0.0007967161
2459145.169072198,1.0008759750300082,0.0007968045
2459145.170461111,1.0001196864436082,0.0007968595
2459145.171850024,1.0000860653467656,0.000797038
2459145.173238936,1.0001939467495122,0.0007968646
2459145.1746278484,0.9995656761322617,0.0007969505
2459145.17601676,0.9996703278330649,0.0007969108
2459145.1774056726,1.0002486700087367,0.0007971217
2459145.178794585,0.9998525752594692,0.0007972579
2459145.1801834977,1.0013408837072535,0.0007974058
2459145.1815724103,1.0007555954670566,0.0007971849
2459145.1829613224,0.9996334606386962,0.0007966358
2459145.184350235,1.0003238293130159,0.000796849
2459145.185739147,1.000653451580706,0.0007970588
2459145.187128059,0.9988719475268705,0.0007964685
2459145.188516972,1.0006593653697258,0.0007973813
2459145.189905884,1.0009866332590351,0.0007973341
2459145.1912947963,0.9994101550752587,0.0007967524
2459145.192683709,1.0008303839345722,0.0007967767
2459145.1940726214,1.0018067900634817,0.0007974716
2459145.195461533,0.9992948626260925,0.0007966235
2459145.1968504456,1.0017520395032944,0.0007971032
2459145.1982393577,1.000266926517203,0.0007968224
2459145.19962827,1.0007859585413101,0.0007968649
2459145.2010171823,0.999789009817395,0.0007967444
2459145.202406095,1.000856065398056,0.0007971408
2459145.203795007,1.0002614252840754,0.0007968521
2459145.205183919,1.0002730617656552,0.0007968678
2459145.206572831,1.000490583236247,0.0007971906
2459145.207961744,1.000258009540618,0.0007968806
2459145.209350656,0.9998327609222364,0.0007967691
2459145.210739568,0.9999320164747442,0.0007972193
2459145.2121284804,0.9985103235005549,0.0007963589
2459145.2135173925,1.0001138423678728,0.0007967026
2459145.214906304,0.9994594553368427,0.000796482
2459145.2162952167,1.0008562723987398,0.0007968727
2459145.217684129,0.9995434435508351,0.0007966487
2459145.219073041,1.000098518780365,0.0007968034
2459145.220461953,1.0013736072701067,0.0007971455
2459145.221850865,0.999885951342335,0.0007968548
2459145.2232397776,1.0006875412847724,0.0007971708
2459145.224628689,0.9988358090100794,0.0007966243
2459145.2260176013,1.0007887717955308,0.0007970688
2459145.2274065134,0.9996005182120367,0.0007964285
2459145.228795425,0.9981779161416869,0.0007967741
2459145.230184338,1.0013722426317972,0.0007972664
2459145.23157325,0.9993506546084804,0.0007967367
2459145.2329621622,0.9993500156833184,0.0007964768
2459145.234351074,1.0001064297735023,0.0007970197
2459145.235739986,1.0000222014681863,0.0007970432
2459145.237128898,0.9995450071716837,0.0007968665
2459145.23851781,0.9994511868919839,0.0007969363
2459145.239906722,1.0005580406444627,0.0007969004
2459145.2412956343,0.9994632984492727,0.0007969585
2459145.2426845464,0.9989312003998572,0.0007964174
2459145.244073458,0.9984673258932192,0.0007964097
2459145.2454623696,1.0001357499759644,0.0007969115
2459145.2468512817,1.0005040906388227,0.0007967567
2459145.248240194,0.9991177761386593,0.0007967708
2459145.249629106,0.9995315084327699,0.0007965968
2459145.251018018,0.9999976458351618,0.0007968532
2459145.25240693,0.999768587740316,0.000796905
2459145.253795841,0.9991878342194087,0.0007964474
2459145.2551847533,1.0000159853437984,0.0007967813
2459145.2565736654,0.9999971411945081,0.0007970753
2459145.257962577,1.0006082018556974,0.0007967728
2459145.259351489,1.0000651508056615,0.0007969652
2459145.260740401,1.0014536821854911,0.0007970788
2459145.2621293133,0.9997373487145624,0.0007965951
2459145.2635182245,0.9995192109396848,0.0007969757
2459145.264907137,1.0020672724898674,0.0007972834
2459145.2662960486,0.999666335427348,0.0007965914
2459145.2676849603,0.9990708230874682,0.0007966603
2459145.2690738724,1.0007653014292897,0.0007970286
2459145.270462784,1.000772372548879,0.0007970451
2459145.271851696,1.0001528579037182,0.0007967086
2459145.273240608,0.9978157089191276,0.0007962556
2459145.27462952,1.0015330500610493,0.0007971382
2459145.2760184314,0.9996562085893955,0.0007969057
2459145.277407343,0.9995912837024876,0.0007971249
2459145.278796255,0.9989726343602569,0.0007965695
2459145.2801851667,1.0009362176672554,0.0007971433
2459145.2815740784,0.9996343593629723,0.0007969192
2459145.28296299,1.0011000644441332,0.0007970509
2459145.2843519016,0.9997339756558365,0.0007967476
2459145.2857408137,0.9994556880039641,0.0007965721
2459145.2871297253,1.000459571535995,0.000797247
2459145.288518637,0.998681105681603,0.0007965164
2459145.289907549,0.9991619307160579,0.0007963729
2459145.2912964607,0.9993166405088123,0.0007966321
2459145.292685372,0.9985469464682134,0.0007962867
2459145.2940742834,0.9992922876551465,0.0007967037
2459145.2954631955,1.0003771646025374,0.0007970838
2459145.296852107,1.000193747425049,0.0007969364
2459145.298241019,0.9995014839335576,0.0007965791
2459145.2996299304,1.0002982722088318,0.0007965828
2459145.301018842,0.9985094365898362,0.0007965547
2459145.3024077537,0.998831107055591,0.0007966406
2459145.3037966653,0.9999631836039566,0.0007970643
2459145.305185577,0.9997382662510915,0.0007965803
2459145.3065744885,0.9986235150171895,0.0007966387
2459145.3079634,1.000892749932312,0.0007968415
2459145.309352312,0.9998088510469606,0.0007967926
2459145.3107412234,1.002078058402669,0.0007975156
2459145.3121301346,1.000172272033699,0.0007965797
2459145.313519046,1.0004277048362133,0.000797046
2459145.314907958,1.000175145200648,0.0007968386
2459145.3162968694,1.0002284917594149,0.0007965424
2459145.317685781,0.9996352469652576,0.0007970881
2459145.3190746927,0.9985511897485833,0.0007966767
2459145.3204636043,0.9992093082746935,0.0007966057
2459145.3218525155,1.0008446425523474,0.00079731
2459145.323241427,0.9984547526000737,0.0007965789
2459145.3246303382,0.9989841684341327,0.0007965204
2459145.32601925,0.9988496834698133,0.000796449
2459145.327408161,0.9989655373848441,0.0007966353
2459145.328797073,1.0010266776608696,0.0007972569
