# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 0.2241957823 	 	 0.0000000562 	 	 0.0000000571
a_p1               	 	 2.2044336734 	 	 0.1094499621 	 	 0.1610672394
t0_p1              	 	 2460258.8685686961 	 	 0.0001588701 	 	 0.0001557777
b_p1               	 	 0.4342661687 	 	 0.1456582082 	 	 0.1478652886
p_p1               	 	 0.0208388842 	 	 0.0005883241 	 	 0.0004262284
rho                	 	 4031.7025448886 	 	 630.8285280986 	 	 820.7364733144
q1_TESS            	 	 0.5895690772 	 	 0.2300698153 	 	 0.1996627360
q2_TESS            	 	 0.2388434007 	 	 0.2328520521 	 	 0.1510614469
mflux_TESS         	 	 -0.0000577807 	 	 0.0000305327 	 	 0.0000310487
sigma_w_TESS       	 	 176.3907407694 	 	 9.8444186434 	 	 10.0581699280
GP_sigma_TESS      	 	 0.0002710421 	 	 0.0000197378 	 	 0.0000165322
GP_rho_TESS        	 	 0.6802446621 	 	 0.0839282100 	 	 0.0751304791
K_p1               	 	 8.1902648208 	 	 1.6415078537 	 	 1.6742708869
mu_NEID1           	 	 -16.8181248374 	 	 2.2467135761 	 	 2.2029169873
mu_NEID2           	 	 -2.4081407678 	 	 2.6758321013 	 	 2.7058964916
mu_NEID3           	 	 -8.8984736920 	 	 2.1566196048 	 	 2.0567427917
sigma_w_NEID1      	 	 0.0981895675 	 	 1.6756753753 	 	 0.0935367374
sigma_w_NEID2      	 	 0.1277636236 	 	 2.5879932100 	 	 0.1227547367
sigma_w_NEID3      	 	 0.1052593778 	 	 1.9042245812 	 	 0.1003011216
