# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 0.2241949726 	 	 0.0000003947 	 	 0.0000003980
a_p1               	 	 2.1376789795 	 	 0.0477916374 	 	 0.0509215410
t0_p1              	 	 2460258.8688913705 	 	 0.0004515434 	 	 0.0004647779
b_p1               	 	 0.5108277495 	 	 0.3344470501 	 	 0.3455683540
p_p1               	 	 0.4710309422 	 	 0.3483033337 	 	 0.3174245655
rho                	 	 3676.4425535307 	 	 252.1537222504 	 	 256.5115672647
K_p1               	 	 27.1475107160 	 	 1.7233173588 	 	 1.6635412257
mu_NEID1           	 	 -0.8573581816 	 	 2.2737319718 	 	 2.3759444062
mu_NEID2           	 	 -2.6827560298 	 	 2.7322825423 	 	 2.8413861615
mu_NEID3           	 	 -0.6051343582 	 	 2.1499552156 	 	 2.0247876470
sigma_w_NEID1      	 	 0.1020411187 	 	 2.3330620846 	 	 0.0975372639
sigma_w_NEID2      	 	 0.1465895835 	 	 3.0733966202 	 	 0.1407805178
sigma_w_NEID3      	 	 0.0927280240 	 	 1.7860949279 	 	 0.0883916326
