Planet 1,P_b (days),T0_b,ecc_b,omega_b (rad),K_b (m/s),Planet 2,P_c (days),T0_c,ecc_c,omega_c (rad),K_c (m/s),K_truth (m/s),K_fit (m/s),Result
TOI-2431 b,0.22419523419682047,2460258.8682964677,0,1.5707963267948966,42.922708230181236,TOI-2431 c,59.43348399335249,27.659075843499632,0,1.5707963267948966,5.5492914680423,42.922708230181236,41.74678919587715,Recovered
TOI-2431 b,0.22419650771226105,2460258.8685341137,0,1.5707963267948966,42.849346554940084,TOI-2431 c,52.144615015425764,22.158210743811193,0,1.5707963267948966,4.663704938038249,42.849346554940084,41.93617283430041,Recovered
TOI-2431 b,0.224195540937693,2460258.868554803,0,1.5707963267948966,11.507551534484156,TOI-2431 c,86.43707648587896,4.842048060705039,0,1.5707963267948966,7.414930323925178,11.507551534484156,10.30397159033347,Recovered
TOI-2431 b,0.22419575974588782,2460258.8684259057,0,1.5707963267948966,34.0192779019305,TOI-2431 c,85.57817534102071,-6.0719666578238005,0,1.5707963267948966,11.128074370845125,34.0192779019305,36.27405967017532,Not Recovered
TOI-2431 b,0.22419571860437543,2460258.8684972418,0,1.5707963267948966,25.72682891080764,TOI-2431 c,80.75249406128276,-31.60811214654568,0,1.5707963267948966,38.431460466459065,25.72682891080764,28.17395419809145,Not Recovered
TOI-2431 b,0.22419599472027335,2460258.8685755073,0,1.5707963267948966,0.18508946761308098,TOI-2431 c,51.057090920697384,-7.412203315495642,0,1.5707963267948966,22.41807967357299,0.18508946761308098,0.86027518865536,Not Recovered
TOI-2431 b,0.22419613427669471,2460258.8683194816,0,1.5707963267948966,27.52649519835999,TOI-2431 c,16.237635005150374,-4.000528474662651,0,1.5707963267948966,18.19535152935623,27.52649519835999,27.782523570088223,Recovered
TOI-2431 b,0.22419654614891799,2460258.8686073604,0,1.5707963267948966,26.75277802360993,TOI-2431 c,83.77814362247604,12.710393020191688,0,1.5707963267948966,49.80945492603474,26.75277802360993,24.088788576164127,Recovered
TOI-2431 b,0.2241954336954625,2460258.8685474684,0,1.5707963267948966,36.01203856832996,TOI-2431 c,47.97584880951687,12.017329279608557,0,1.5707963267948966,43.186582007941055,36.01203856832996,38.59692048910374,Not Recovered
TOI-2431 b,0.2241956417029462,2460258.8684755554,0,1.5707963267948966,11.395287824653282,TOI-2431 c,21.61284138979611,2.788371970266679,0,1.5707963267948966,19.920767084946135,11.395287824653282,10.919826076787508,Recovered
TOI-2431 b,0.2241957355371625,2460258.8684899816,0,1.5707963267948966,16.889707567815883,TOI-2431 c,6.246682487551282,0.5247315304771543,0,1.5707963267948966,0.6918019654565954,16.889707567815883,15.849059037585395,Recovered
TOI-2431 b,0.22419543758171082,2460258.86869936,0,1.5707963267948966,35.20767284692335,TOI-2431 c,16.752922683150263,1.9720439699840178,0,1.5707963267948966,27.558345973438186,35.20767284692335,40.02058020753811,Not Recovered
TOI-2431 b,0.22419580614647502,2460258.8685299484,0,1.5707963267948966,14.809599876415596,TOI-2431 c,38.021390361970504,13.489702115594618,0,1.5707963267948966,20.922022407347917,14.809599876415596,14.16042404340193,Recovered
TOI-2431 b,0.22419636773511795,2460258.868804744,0,1.5707963267948966,6.779107250937072,TOI-2431 c,89.43069425870262,23.35904134578582,0,1.5707963267948966,29.589105148005178,6.779107250937072,9.996577590100708,Not Recovered
TOI-2431 b,0.22419597131111296,2460258.8684997093,0,1.5707963267948966,38.481177376951194,TOI-2431 c,1.3087946106458306,-0.5837654135092829,0,1.5707963267948966,16.120207887918987,38.481177376951194,40.93257297966787,Not Recovered
TOI-2431 b,0.22419598972973065,2460258.868308236,0,1.5707963267948966,3.4952329184761375,TOI-2431 c,37.552550811791534,-12.255919545985734,0,1.5707963267948966,37.27391745523327,3.4952329184761375,3.311135171331251,Recovered
TOI-2431 b,0.22419576930406845,2460258.8684172546,0,1.5707963267948966,35.09537127655708,TOI-2431 c,59.22430835497128,8.965189731016853,0,1.5707963267948966,31.134998608745335,35.09537127655708,32.98048323463359,Not Recovered
TOI-2431 b,0.22419574964703062,2460258.868553375,0,1.5707963267948966,44.91661327824738,TOI-2431 c,82.21709439823053,-15.550461338354182,0,1.5707963267948966,47.71849979466641,44.91661327824738,46.10352862229044,Recovered
TOI-2431 b,0.2241950136919087,2460258.8685614886,0,1.5707963267948966,12.049795935570435,TOI-2431 c,39.776396695180985,3.9927980712388624,0,1.5707963267948966,32.564002885876256,12.049795935570435,14.58138580643082,Not Recovered
TOI-2431 b,0.2241957088604789,2460258.8685984625,0,1.5707963267948966,8.073713247261155,TOI-2431 c,23.22622435654808,2.4642571151814696,0,1.5707963267948966,46.76567569536094,8.073713247261155,9.594532405555931,Recovered
TOI-2431 b,0.2241957100036249,2460258.868643895,0,1.5707963267948966,22.927488415372014,TOI-2431 c,32.674009577916195,15.554418351679587,0,1.5707963267948966,30.28290380853021,22.927488415372014,23.369469529617866,Recovered
TOI-2431 b,0.22419588878580396,2460258.8685028143,0,1.5707963267948966,27.74643812664719,TOI-2431 c,89.74867610377595,-43.42123656493874,0,1.5707963267948966,40.17505765724042,27.74643812664719,28.47417122681166,Recovered
TOI-2431 b,0.22419609569969912,2460258.868657245,0,1.5707963267948966,34.71383932843399,TOI-2431 c,68.99199329312793,1.5192568442344836,0,1.5707963267948966,13.911454200766538,34.71383932843399,37.067254934463186,Not Recovered
TOI-2431 b,0.22419647751303864,2460258.868699979,0,1.5707963267948966,48.269453467708004,TOI-2431 c,76.60839718375985,-5.478243891091687,0,1.5707963267948966,7.479528474599278,48.269453467708004,49.014802104135974,Recovered
TOI-2431 b,0.22419643768068417,2460258.8684197734,0,1.5707963267948966,8.978659351902568,TOI-2431 c,47.432369022561865,2.687202198994406,0,1.5707963267948966,49.51968812230365,8.978659351902568,11.57617968993858,Not Recovered
TOI-2431 b,0.22419492070245525,2460258.86853779,0,1.5707963267948966,2.8628688889258846,TOI-2431 c,43.24119026695572,3.4864518819473567,0,1.5707963267948966,10.041929559095287,2.8628688889258846,2.712141774854092,Recovered
TOI-2431 b,0.2241960178372759,2460258.8685649065,0,1.5707963267948966,10.947797272936072,TOI-2431 c,98.59960885029196,-44.98930851026996,0,1.5707963267948966,47.83149693769418,10.947797272936072,10.255284009044757,Recovered
TOI-2431 b,0.2241958775839336,2460258.868473456,0,1.5707963267948966,35.18292712477619,TOI-2431 c,39.33009630826186,5.992389079997686,0,1.5707963267948966,24.246359014795722,35.18292712477619,35.28421249826726,Recovered
TOI-2431 b,0.2241959920615069,2460258.8684629477,0,1.5707963267948966,20.738525342654846,TOI-2431 c,75.52126472356665,-15.900649302282336,0,1.5707963267948966,0.6951035350068746,20.738525342654846,21.40285444860997,Recovered
TOI-2431 b,0.22419631049448213,2460258.868577532,0,1.5707963267948966,45.25098791099755,TOI-2431 c,58.67752357815715,-6.427913980128601,0,1.5707963267948966,8.861355421974665,45.25098791099755,47.24313639643856,Not Recovered
TOI-2431 b,0.22419561694577775,2460258.8686542,0,1.5707963267948966,8.592708920964343,TOI-2431 c,85.40635111864711,-9.674834953094553,0,1.5707963267948966,45.23737840607485,8.592708920964343,10.06041483677567,Recovered
TOI-2431 b,0.22419571590842005,2460258.8686882583,0,1.5707963267948966,9.356397095104303,TOI-2431 c,45.08855501505043,-8.17234111927572,0,1.5707963267948966,6.303906858954522,9.356397095104303,9.368952521490236,Recovered
TOI-2431 b,0.2241961936926828,2460258.8687952976,0,1.5707963267948966,42.94243011180552,TOI-2431 c,66.56523173354235,-2.1353377226140218,0,1.5707963267948966,47.6462685630457,42.94243011180552,43.00324004802649,Recovered
TOI-2431 b,0.2241958464747689,2460258.868616685,0,1.5707963267948966,42.285772638789446,TOI-2431 c,18.876796658174776,7.807290964680721,0,1.5707963267948966,17.338243863028264,42.285772638789446,42.03228839139027,Recovered
TOI-2431 b,0.22419590511947735,2460258.8684555185,0,1.5707963267948966,41.53717326564818,TOI-2431 c,24.3394824354915,5.914145390738641,0,1.5707963267948966,38.05578606802161,41.53717326564818,44.39116026788932,Not Recovered
TOI-2431 b,0.22419685428287445,2460258.868445471,0,1.5707963267948966,31.236793419228338,TOI-2431 c,90.77128066259414,17.293740609963677,0,1.5707963267948966,18.77252949823502,31.236793419228338,33.95411799386446,Not Recovered
TOI-2431 b,0.22419554153244386,2460258.868527804,0,1.5707963267948966,39.54444855972938,TOI-2431 c,68.36227672473126,-14.44826068546525,0,1.5707963267948966,12.466787574165899,39.54444855972938,40.2900302595547,Recovered
TOI-2431 b,0.22419589048471855,2460258.868380443,0,1.5707963267948966,26.531200161500106,TOI-2431 c,61.821896330212134,-18.415070958393947,0,1.5707963267948966,44.571147613321145,26.531200161500106,27.593884451437777,Recovered
TOI-2431 b,0.22419606999721195,2460258.8684505047,0,1.5707963267948966,25.75026630302758,TOI-2431 c,56.32142210579444,-14.243529272559742,0,1.5707963267948966,46.15751822247275,25.75026630302758,27.310128433760035,Recovered
TOI-2431 b,0.22419549132286354,2460258.86879983,0,1.5707963267948966,41.17116809118988,TOI-2431 c,38.52291174585112,12.86289752484823,0,1.5707963267948966,3.9296615077595964,41.17116809118988,41.58239697267931,Recovered
TOI-2431 b,0.22419594678390994,2460258.8680435866,0,1.5707963267948966,42.38726197131884,TOI-2431 c,24.773536732309378,1.9942169357255857,0,1.5707963267948966,37.57307293286488,42.38726197131884,43.333312978182605,Recovered
TOI-2431 b,0.22419561323229495,2460258.8685499025,0,1.5707963267948966,17.013781724660422,TOI-2431 c,87.85018464480048,42.116663693955836,0,1.5707963267948966,0.027325778740971973,17.013781724660422,17.051661162959952,Recovered
TOI-2431 b,0.224195992523124,2460258.8685217164,0,1.5707963267948966,31.164430322944813,TOI-2431 c,62.49780126961354,-30.85426992592137,0,1.5707963267948966,0.4240826517738494,31.164430322944813,35.11110041204963,Not Recovered
TOI-2431 b,0.22419534674185146,2460258.868604515,0,1.5707963267948966,5.142130526248733,TOI-2431 c,6.789273563562617,1.9621481167964339,0,1.5707963267948966,16.734672584913895,5.142130526248733,4.961866419287372,Recovered
TOI-2431 b,0.22419499040790786,2460258.86865041,0,1.5707963267948966,29.143495234669984,TOI-2431 c,47.439030898462626,-22.50428906444784,0,1.5707963267948966,25.695857588985486,29.143495234669984,28.67378447724405,Recovered
TOI-2431 b,0.22419565952208506,2460258.868671939,0,1.5707963267948966,8.887717732099782,TOI-2431 c,43.63203028859776,-17.757226080346314,0,1.5707963267948966,40.648839200684236,8.887717732099782,10.445937823679328,Recovered
TOI-2431 b,0.22419623237407868,2460258.8685458903,0,1.5707963267948966,14.05770433784902,TOI-2431 c,26.47301524437526,9.7257975812491,0,1.5707963267948966,36.63798737641597,14.05770433784902,16.189301459705042,Not Recovered
TOI-2431 b,0.2241959097432085,2460258.868724308,0,1.5707963267948966,44.96392753313362,TOI-2431 c,79.66352742297714,31.234774537413948,0,1.5707963267948966,20.32937871085275,44.96392753313362,45.74779458528881,Recovered
TOI-2431 b,0.22419541810957638,2460258.8684539455,0,1.5707963267948966,13.964296830061574,TOI-2431 c,97.46176909578928,-25.195981707510033,0,1.5707963267948966,16.738397980545557,13.964296830061574,14.392356330051799,Recovered
TOI-2431 b,0.22419624528873472,2460258.8682186306,0,1.5707963267948966,43.695368329730385,TOI-2431 c,24.899936340212683,0.07779952962639491,0,1.5707963267948966,16.353155032787537,43.695368329730385,43.63243910990114,Recovered
TOI-2431 b,0.22419560880186043,2460258.868537685,0,1.5707963267948966,11.125428887524668,TOI-2431 c,16.896592614540737,0.5354687376526428,0,1.5707963267948966,37.34091576513124,11.125428887524668,9.637499555898016,Recovered
TOI-2431 b,0.22419543798172012,2460258.8685821043,0,1.5707963267948966,3.4700546955717226,TOI-2431 c,63.461544864564864,12.17483433076897,0,1.5707963267948966,21.580692671672015,3.4700546955717226,3.4846064171739743,Recovered
TOI-2431 b,0.22419581812026104,2460258.868384018,0,1.5707963267948966,3.5672228197351217,TOI-2431 c,44.367327487201095,-0.16421452583493945,0,1.5707963267948966,38.81853772130241,3.5672228197351217,1.6508684084700627,Not Recovered
TOI-2431 b,0.22419559874790765,2460258.868397339,0,1.5707963267948966,39.89624435327348,TOI-2431 c,85.12424014537696,-9.915861394178712,0,1.5707963267948966,45.05762125736496,39.89624435327348,39.84735148650144,Recovered
TOI-2431 b,0.22419575160914498,2460258.868677592,0,1.5707963267948966,46.9530232133478,TOI-2431 c,82.92628678944047,-38.871675766796066,0,1.5707963267948966,5.8544280674018845,46.9530232133478,46.127083921071666,Recovered
TOI-2431 b,0.22419568762628744,2460258.8684874647,0,1.5707963267948966,47.03316947195872,TOI-2431 c,79.39523468411409,-7.42464908598825,0,1.5707963267948966,34.92852498775855,47.03316947195872,47.992303231789336,Recovered
TOI-2431 b,0.2241957987784154,2460258.8685499635,0,1.5707963267948966,10.82817971492777,TOI-2431 c,53.13195474828002,-18.504003609629848,0,1.5707963267948966,32.0482461739361,10.82817971492777,7.544042904606605,Not Recovered
TOI-2431 b,0.22419522883306894,2460258.86866879,0,1.5707963267948966,24.73823033708782,TOI-2431 c,84.35713515706723,15.473518188130164,0,1.5707963267948966,34.22088950364913,24.73823033708782,23.417301142110215,Recovered
TOI-2431 b,0.224195707268097,2460258.8684812924,0,1.5707963267948966,42.787018376773325,TOI-2431 c,57.52877167628019,-26.039816566144673,0,1.5707963267948966,16.936737302180205,42.787018376773325,43.11377388596462,Recovered
TOI-2431 b,0.22419610995151454,2460258.868448017,0,1.5707963267948966,5.130941048748139,TOI-2431 c,15.3957009735007,6.707711053092752,0,1.5707963267948966,9.037255587166815,5.130941048748139,5.160142985831421,Recovered
TOI-2431 b,0.22419583489634343,2460258.868641184,0,1.5707963267948966,2.8759227812994226,TOI-2431 c,98.67578870252783,37.47761377673008,0,1.5707963267948966,31.094970583660984,2.8759227812994226,2.3478708387205844,Recovered
TOI-2431 b,0.22419582151470044,2460258.8685482363,0,1.5707963267948966,14.470311634959232,TOI-2431 c,98.6973384825342,-15.461460336029504,0,1.5707963267948966,47.39446112547695,14.470311634959232,15.229236488599843,Recovered
TOI-2431 b,0.22419632897298428,2460258.8685220378,0,1.5707963267948966,40.9869519999828,TOI-2431 c,46.112087023867204,-15.274769703988447,0,1.5707963267948966,32.666425231136195,40.9869519999828,42.917072948995404,Not Recovered
TOI-2431 b,0.22419571197914356,2460258.8684636685,0,1.5707963267948966,15.2897582869152,TOI-2431 c,32.688723907452264,2.89219687551288,0,1.5707963267948966,42.99687523311018,15.2897582869152,11.157304420609904,Not Recovered
TOI-2431 b,0.22419568614769714,2460258.8687375644,0,1.5707963267948966,7.648944261679269,TOI-2431 c,27.418219636175714,-10.680192524887685,0,1.5707963267948966,47.23424082052073,7.648944261679269,11.48382092528405,Not Recovered
TOI-2431 b,0.22419560474897068,2460258.8686579904,0,1.5707963267948966,41.89412893431656,TOI-2431 c,56.22255627667594,-23.655129896703645,0,1.5707963267948966,3.8375198639621577,41.89412893431656,41.02745022284344,Recovered
TOI-2431 b,0.2241959029500053,2460258.868471661,0,1.5707963267948966,23.098456467267482,TOI-2431 c,63.27622815213975,29.173297846685188,0,1.5707963267948966,0.7548872337888868,23.098456467267482,25.470866779282012,Not Recovered
TOI-2431 b,0.2241952493430248,2460258.8685747483,0,1.5707963267948966,23.4715811005707,TOI-2431 c,32.5989345449257,-13.020780988830651,0,1.5707963267948966,31.94579932786208,23.4715811005707,24.262263740520716,Recovered
TOI-2431 b,0.22419521640895124,2460258.8686280022,0,1.5707963267948966,31.178355513359463,TOI-2431 c,6.164578845788644,-2.457409189706703,0,1.5707963267948966,28.1275298068269,31.178355513359463,34.07089997253756,Not Recovered
TOI-2431 b,0.2241959515887936,2460258.8683766285,0,1.5707963267948966,38.57313338449906,TOI-2431 c,82.7425115679833,-15.299302370653852,0,1.5707963267948966,47.27635005332035,38.57313338449906,38.740425058782876,Recovered
TOI-2431 b,0.22419657117065414,2460258.868477925,0,1.5707963267948966,28.16815460659012,TOI-2431 c,57.65102403336075,-13.248006104137882,0,1.5707963267948966,26.054281368072235,28.16815460659012,27.551842679844185,Recovered
TOI-2431 b,0.22419527591363186,2460258.8683378925,0,1.5707963267948966,8.093237502362172,TOI-2431 c,56.62002992574456,18.245039371236267,0,1.5707963267948966,6.550640441344346,8.093237502362172,8.901503927288829,Recovered
TOI-2431 b,0.2241949401416454,2460258.868338352,0,1.5707963267948966,1.076612537126792,TOI-2431 c,58.593700569187185,1.237715446561559,0,1.5707963267948966,36.11650561740351,1.076612537126792,2.298150541027392,Recovered
TOI-2431 b,0.22419673563705145,2460258.8686980233,0,1.5707963267948966,7.2346608363832114,TOI-2431 c,41.11907509091977,-15.411061859903532,0,1.5707963267948966,25.52916475594214,7.2346608363832114,5.417706595136628,Not Recovered
TOI-2431 b,0.22419553895544725,2460258.868440076,0,1.5707963267948966,21.199917044338175,TOI-2431 c,79.36935078003732,8.694146106794435,0,1.5707963267948966,22.067090886637246,21.199917044338175,21.936605072327776,Recovered
TOI-2431 b,0.22419569367006556,2460258.8683172893,0,1.5707963267948966,42.27229547695307,TOI-2431 c,22.946626978269865,3.8583275106984907,0,1.5707963267948966,28.776767206616842,42.27229547695307,43.23227198554621,Recovered
TOI-2431 b,0.2241954745813307,2460258.868553935,0,1.5707963267948966,39.7286487278384,TOI-2431 c,53.496653029936354,-1.058916149208443,0,1.5707963267948966,3.19399446608456,39.7286487278384,39.1905928175049,Recovered
TOI-2431 b,0.22419603060049037,2460258.8685100125,0,1.5707963267948966,31.753063760749594,TOI-2431 c,98.576758505238,11.78213645786802,0,1.5707963267948966,26.786841833185974,31.753063760749594,30.49106095512396,Recovered
TOI-2431 b,0.2241959019917068,2460258.8681910643,0,1.5707963267948966,34.809136107843166,TOI-2431 c,2.29240328365031,0.1886689817793301,0,1.5707963267948966,22.913688132477738,34.809136107843166,36.420790547945074,Recovered
TOI-2431 b,0.22419587961026907,2460258.8683962603,0,1.5707963267948966,38.649684024177894,TOI-2431 c,19.071410894218936,9.184167669355475,0,1.5707963267948966,13.541272908826802,38.649684024177894,39.26943197159757,Recovered
TOI-2431 b,0.22419603583921513,2460258.8687645122,0,1.5707963267948966,48.66497213730212,TOI-2431 c,3.3931134138871704,0.27374363069221785,0,1.5707963267948966,6.393391149741495,48.66497213730212,51.0580014310286,Not Recovered
TOI-2431 b,0.22419584825406993,2460258.8684439063,0,1.5707963267948966,2.6740135349447858,TOI-2431 c,66.65594360419173,8.63903493060672,0,1.5707963267948966,13.183470285263299,2.6740135349447858,1.3300415487295612,Recovered
TOI-2431 b,0.22419573173352134,2460258.8681614785,0,1.5707963267948966,42.86272414050138,TOI-2431 c,68.15228489101965,7.424403722862806,0,1.5707963267948966,46.598451433497715,42.86272414050138,44.568281281665975,Not Recovered
TOI-2431 b,0.22419610254958022,2460258.8685834254,0,1.5707963267948966,17.437821865982855,TOI-2431 c,82.7032269711198,32.51022838062237,0,1.5707963267948966,3.8977115016011252,17.437821865982855,20.005074594354227,Not Recovered
TOI-2431 b,0.22419583646964383,2460258.868580476,0,1.5707963267948966,11.106220470770351,TOI-2431 c,84.81718726393508,31.34739611893834,0,1.5707963267948966,15.281626717263691,11.106220470770351,9.288730959360285,Not Recovered
TOI-2431 b,0.22419602397572086,2460258.8684603316,0,1.5707963267948966,2.177683188074214,TOI-2431 c,57.8409481094309,19.615569935805148,0,1.5707963267948966,45.75325297031367,2.177683188074214,1.9510389018084995,Recovered
TOI-2431 b,0.2241956270698038,2460258.8685765136,0,1.5707963267948966,36.82082088221255,TOI-2431 c,80.4368805412572,28.914052146343558,0,1.5707963267948966,5.9463592418863955,36.82082088221255,35.81996296420922,Recovered
TOI-2431 b,0.22419538893919638,2460258.8687316673,0,1.5707963267948966,6.659389225165019,TOI-2431 c,6.540140313276681,2.267343752177067,0,1.5707963267948966,29.65299637188577,6.659389225165019,7.029979980884689,Recovered
TOI-2431 b,0.22419532356128738,2460258.868702817,0,1.5707963267948966,47.39934478014287,TOI-2431 c,84.70746177414713,6.6212565124817075,0,1.5707963267948966,2.6404812404851485,47.39934478014287,47.04021863763271,Recovered
TOI-2431 b,0.22419603122966314,2460258.868272203,0,1.5707963267948966,9.114593868499593,TOI-2431 c,57.07730857645093,8.583959724283815,0,1.5707963267948966,2.887599146850861,9.114593868499593,5.1903197751304635,Not Recovered
TOI-2431 b,0.2241957570856122,2460258.868575199,0,1.5707963267948966,7.362804609132323,TOI-2431 c,57.373311541438085,-9.679825394094742,0,1.5707963267948966,49.64981679716276,7.362804609132323,5.922940997896185,Recovered
TOI-2431 b,0.22419581055342444,2460258.8686912674,0,1.5707963267948966,15.174707844403784,TOI-2431 c,2.7662311684681273,-0.017123513625001197,0,1.5707963267948966,32.081003074675756,15.174707844403784,17.951789019440444,Not Recovered
TOI-2431 b,0.22419614304171698,2460258.868624179,0,1.5707963267948966,28.054507869088418,TOI-2431 c,36.66743167302971,13.410252403418419,0,1.5707963267948966,40.93461171063569,28.054507869088418,26.340615307923954,Recovered
TOI-2431 b,0.22419601049065838,2460258.8684731754,0,1.5707963267948966,25.6042393547217,TOI-2431 c,25.280563300251995,-9.947014861920088,0,1.5707963267948966,31.70091520328023,25.6042393547217,24.8673577035827,Recovered
TOI-2431 b,0.22419562618962754,2460258.868388764,0,1.5707963267948966,12.206104050366584,TOI-2431 c,69.24838540736356,-30.09116696034105,0,1.5707963267948966,10.46230986533026,12.206104050366584,15.62110116583501,Not Recovered
TOI-2431 b,0.22419574396002706,2460258.86859442,0,1.5707963267948966,44.847992507790735,TOI-2431 c,66.15651926980303,-17.03451610694323,0,1.5707963267948966,11.656644523697397,44.847992507790735,44.892762767984316,Recovered
TOI-2431 b,0.22419572067036983,2460258.868462551,0,1.5707963267948966,28.24475418344773,TOI-2431 c,84.16129810949492,30.895374595044238,0,1.5707963267948966,42.278858255877374,28.24475418344773,27.744176556177855,Recovered
TOI-2431 b,0.22419610278222124,2460258.8685802654,0,1.5707963267948966,10.402240292150422,TOI-2431 c,93.85064986432843,-3.412960351939141,0,1.5707963267948966,14.621847941729937,10.402240292150422,10.363721742931155,Recovered
TOI-2431 b,0.22419589093251,2460258.868542132,0,1.5707963267948966,28.811138537471347,TOI-2431 c,33.368306034859685,3.7453507200170577,0,1.5707963267948966,43.53422471261673,28.811138537471347,29.389893614666818,Recovered
TOI-2431 b,0.2241956878412393,2460258.868652902,0,1.5707963267948966,45.20155745844624,TOI-2431 c,36.631212034765745,12.41430724511127,0,1.5707963267948966,23.15150470369143,45.20155745844624,44.40427412646687,Recovered
TOI-2431 b,0.22419650681002648,2460258.868646784,0,1.5707963267948966,20.706236100986263,TOI-2431 c,28.126562221079702,-13.95433274602175,0,1.5707963267948966,23.96350827106109,20.706236100986263,19.448411179230785,Recovered
TOI-2431 b,0.2241959239755425,2460258.86854453,0,1.5707963267948966,11.539867264553482,TOI-2431 c,11.032571060978674,-1.2811142722561222,0,1.5707963267948966,37.281419224940606,11.539867264553482,9.715574559882665,Recovered
TOI-2431 b,0.2241959027159937,2460258.868441272,0,1.5707963267948966,37.89816123868548,TOI-2431 c,67.97198671243846,-19.35640201413696,0,1.5707963267948966,41.406002080233364,37.89816123868548,36.90572127913106,Recovered
TOI-2431 b,0.22419627717360557,2460258.8681262564,0,1.5707963267948966,35.589997534207264,TOI-2431 c,96.66904547772313,-48.022294481038486,0,1.5707963267948966,29.149450778753316,35.589997534207264,36.58595750743763,Recovered
TOI-2431 b,0.2241955371756439,2460258.8685561046,0,1.5707963267948966,45.23968573863701,TOI-2431 c,95.37945260187043,43.729680586511996,0,1.5707963267948966,29.999488537297374,45.23968573863701,43.78317780416411,Recovered
TOI-2431 b,0.2241957996815344,2460258.8685442936,0,1.5707963267948966,18.448300520596806,TOI-2431 c,77.27053277127919,-35.435476930258694,0,1.5707963267948966,0.8879567929053866,18.448300520596806,17.42748229736035,Recovered
TOI-2431 b,0.22419572825030926,2460258.8686142974,0,1.5707963267948966,26.412519091210868,TOI-2431 c,7.407178689816901,2.353893893965932,0,1.5707963267948966,17.57724561194045,26.412519091210868,25.652174032331132,Recovered
TOI-2431 b,0.22419590936923323,2460258.868366091,0,1.5707963267948966,18.212807975118185,TOI-2431 c,16.461165213691903,1.9179895932453448,0,1.5707963267948966,20.76904022227925,18.212807975118185,22.437320647917097,Not Recovered
TOI-2431 b,0.22419614524380063,2460258.868592642,0,1.5707963267948966,45.53805003639993,TOI-2431 c,2.5571975967418163,-0.3331273232594323,0,1.5707963267948966,24.29074286201192,45.53805003639993,39.878763211263966,Not Recovered
TOI-2431 b,0.22419537956706084,2460258.8683465566,0,1.5707963267948966,10.069676065473686,TOI-2431 c,60.245124201589384,-18.03380201499625,0,1.5707963267948966,1.2143177882075418,10.069676065473686,10.727495289276883,Recovered
TOI-2431 b,0.2241956145956869,2460258.8685574178,0,1.5707963267948966,14.144635502032488,TOI-2431 c,92.26858044432615,-35.437776832046545,0,1.5707963267948966,33.16696019511101,14.144635502032488,13.49966021939429,Recovered
TOI-2431 b,0.22419565250309503,2460258.868627207,0,1.5707963267948966,37.21837820915832,TOI-2431 c,27.73175763041711,7.0188780797563,0,1.5707963267948966,16.18553612152801,37.21837820915832,40.34098056733718,Not Recovered
TOI-2431 b,0.2241963505177134,2460258.8684632904,0,1.5707963267948966,9.137389196301893,TOI-2431 c,51.763541917263325,22.42033882860354,0,1.5707963267948966,11.160087198843543,9.137389196301893,8.142830586246289,Recovered
TOI-2431 b,0.22419603407390923,2460258.8683335204,0,1.5707963267948966,32.89714541785845,TOI-2431 c,14.303491338620693,-2.544950990118343,0,1.5707963267948966,28.152568087671742,32.89714541785845,30.72191791792181,Not Recovered
TOI-2431 b,0.22419582670528454,2460258.8685824857,0,1.5707963267948966,49.6238186391237,TOI-2431 c,21.280724952779757,-0.6758065453745523,0,1.5707963267948966,31.132641356328953,49.6238186391237,50.41941646186838,Recovered
TOI-2431 b,0.22419596403218442,2460258.8688477012,0,1.5707963267948966,14.378691912199193,TOI-2431 c,41.34386819749923,16.246469077699402,0,1.5707963267948966,38.26151590782098,14.378691912199193,15.182302707617104,Recovered
TOI-2431 b,0.22419575005637515,2460258.8686664905,0,1.5707963267948966,5.856608141913139,TOI-2431 c,71.31330416009537,22.674048656392443,0,1.5707963267948966,33.14852695978547,5.856608141913139,4.634818816954874,Recovered
TOI-2431 b,0.22419599406845098,2460258.868575642,0,1.5707963267948966,16.197759180211253,TOI-2431 c,58.58042263445873,-20.27841887163673,0,1.5707963267948966,31.0016602744007,16.197759180211253,15.063257790593124,Recovered
TOI-2431 b,0.22419511140724768,2460258.868556335,0,1.5707963267948966,43.44452320720155,TOI-2431 c,44.2902348322895,20.719645167283417,0,1.5707963267948966,3.3918577220596715,43.44452320720155,44.60015294605221,Recovered
TOI-2431 b,0.2241959192186601,2460258.8685143455,0,1.5707963267948966,8.311688303043102,TOI-2431 c,76.320760156994,17.289910586982806,0,1.5707963267948966,14.42258757799052,8.311688303043102,7.519860867806933,Recovered
TOI-2431 b,0.22419576351701143,2460258.868390524,0,1.5707963267948966,39.3052657915278,TOI-2431 c,66.7731454548156,20.651326456838582,0,1.5707963267948966,2.4793237206107763,39.3052657915278,38.511376652861586,Recovered
TOI-2431 b,0.22419485293903463,2460258.868844943,0,1.5707963267948966,40.72413028910393,TOI-2431 c,97.52239455467225,-37.108940377746485,0,1.5707963267948966,19.518785004920158,40.72413028910393,38.989013608817125,Not Recovered
TOI-2431 b,0.2241953847303348,2460258.8685598713,0,1.5707963267948966,15.843268533350985,TOI-2431 c,2.6389629544131417,-0.6133482455924117,0,1.5707963267948966,12.424067207117574,15.843268533350985,11.70498416512382,Not Recovered
