Planet 1,P_b (days),T0_b,ecc_b,omega_b (rad),K_b (m/s),Planet 2,P_c (days),T0_c,ecc_c,omega_c (rad),K_c (m/s),K_truth (m/s),K_fit (m/s),K_fit Lower Error,K_fit Upper Error,Result
TOI-2431 b,0.2241961590284388,2460258.8684644867,0,1.5707963267948966,44.79989406618783,TOI-2431 c,95.96305439469889,-37.25638600096505,0,1.5707963267948966,8.195618030797592,44.79989406618783,44.57426239175988,1.6089446788085624,1.6361287949070658,Recovered
TOI-2431 b,0.2241960487187803,2460258.868599084,0,1.5707963267948966,16.25403859130301,TOI-2431 c,62.10414026798607,-26.466265750453424,0,1.5707963267948966,24.412209865023165,16.25403859130301,16.494307459226007,1.6746457969595152,1.609143102663321,Recovered
TOI-2431 b,0.224195534470347,2460258.86880965,0,1.5707963267948966,24.84748462293254,TOI-2431 c,80.58635324206709,-11.912004881736715,0,1.5707963267948966,43.059129108376105,24.84748462293254,24.69727985817888,1.6352217845472836,1.673062977513208,Recovered
TOI-2431 b,0.2241958296651492,2460258.8684188626,0,1.5707963267948966,42.205391028813374,TOI-2431 c,37.89774626345036,7.734684897123593,0,1.5707963267948966,31.357041052293397,42.205391028813374,42.56987931017035,1.6824164661530574,1.7100952432287926,Recovered
TOI-2431 b,0.2241952943265192,2460258.8685649745,0,1.5707963267948966,24.33406437689624,TOI-2431 c,64.1451394717921,-7.130435396905089,0,1.5707963267948966,20.95220336697453,24.33406437689624,21.60735842067128,1.621975912424919,1.7209075771319815,Recovered
TOI-2431 b,0.2241962498607133,2460258.868588316,0,1.5707963267948966,31.601753791085414,TOI-2431 c,35.81878240120038,16.786807265033353,0,1.5707963267948966,40.52198125696192,31.601753791085414,33.91171865002706,1.7176379317309485,1.780862410005632,Recovered
TOI-2431 b,0.2241952385001593,2460258.8685476608,0,1.5707963267948966,2.8659430415600653,TOI-2431 c,71.8511458259949,-9.127977308934607,0,1.5707963267948966,6.83042145594176,2.8659430415600653,2.271439046332633,1.3460203083326516,1.5998479906470329,Recovered
TOI-2431 b,0.2241951441724244,2460258.868536723,0,1.5707963267948966,15.76788749310652,TOI-2431 c,33.9225673257345,8.319453158912928,0,1.5707963267948966,42.56332479886697,15.76788749310652,14.69094272106669,1.6563033668744218,1.718269848107905,Recovered
TOI-2431 b,0.2241964664643133,2460258.8683726243,0,1.5707963267948966,15.06018466169915,TOI-2431 c,36.148443036787775,2.9329489446878547,0,1.5707963267948966,0.1647099907940319,15.06018466169915,15.34626127811474,1.8220109378196057,1.713435609274672,Recovered
TOI-2431 b,0.2241954103670599,2460258.868723961,0,1.5707963267948966,10.004394851650488,TOI-2431 c,75.22039098796466,-34.534473900505006,0,1.5707963267948966,21.666100553217586,10.004394851650488,9.764261400410378,1.815811944249336,1.787535638173981,Recovered
TOI-2431 b,0.2241958741179153,2460258.8684859616,0,1.5707963267948966,25.353914753738977,TOI-2431 c,8.208320063485946,-2.852202192294357,0,1.5707963267948966,32.38967482108034,25.353914753738977,26.28666143252206,1.7521390589082273,1.7407571370108812,Recovered
TOI-2431 b,0.2241957466334228,2460258.868369678,0,1.5707963267948966,17.23677152962481,TOI-2431 c,13.326751177359212,-5.244824224345846,0,1.5707963267948966,6.2806773238333005,17.23677152962481,19.405413773964924,1.7834928280781632,1.8321937322658464,Recovered
TOI-2431 b,0.2241958239992271,2460258.868628849,0,1.5707963267948966,37.51989373489569,TOI-2431 c,22.97535931365529,2.167625041271881,0,1.5707963267948966,33.188180521556994,37.51989373489569,38.66678911645858,1.7051338624741632,1.6399757378289266,Recovered
TOI-2431 b,0.224196148236479,2460258.86861425,0,1.5707963267948966,40.21674418457295,TOI-2431 c,19.58298918141073,-6.907777117356599,0,1.5707963267948966,10.658848963641915,40.21674418457295,42.78732929677069,1.7148161310153611,1.7164598479545532,Recovered
TOI-2431 b,0.2241956560781953,2460258.868480303,0,1.5707963267948966,44.86190190310271,TOI-2431 c,99.4447169340772,-16.99081548629278,0,1.5707963267948966,1.050642938524865,44.86190190310271,43.24884521704706,1.6636609508802778,1.6607724568002595,Recovered
TOI-2431 b,0.2241963000425515,2460258.8685235074,0,1.5707963267948966,38.27914957493688,TOI-2431 c,11.805899987402755,2.659048567691608,0,1.5707963267948966,34.641170218129616,38.27914957493688,41.54902618066743,2.011290314858371,1.8576240835659945,Recovered
TOI-2431 b,0.2241956036297144,2460258.868637496,0,1.5707963267948966,41.47028776900625,TOI-2431 c,10.02006592659135,-1.8117937669855264,0,1.5707963267948966,40.570014379332704,41.47028776900625,42.74444774915198,1.960954101878116,2.2274357634261577,Recovered
TOI-2431 b,0.2241956723753513,2460258.868755405,0,1.5707963267948966,46.773555683502025,TOI-2431 c,6.8294180830080045,1.077970282578257,0,1.5707963267948966,0.7673017955967698,46.773555683502025,48.67841993034519,1.6109387888836082,1.6747219278968473,Recovered
TOI-2431 b,0.2241955992109502,2460258.868424037,0,1.5707963267948966,30.50213215977042,TOI-2431 c,13.02249313768054,1.175140397185971,0,1.5707963267948966,39.44731893365052,30.50213215977042,30.221408383684707,1.861612757120131,1.834407221954564,Recovered
TOI-2431 b,0.2241956438564407,2460258.8684824407,0,1.5707963267948966,43.70744612014892,TOI-2431 c,35.18838804557534,-3.1115275934087947,0,1.5707963267948966,3.60513407990723,43.70744612014892,43.987207723046126,1.6781635836411652,1.6558831848622404,Recovered
TOI-2431 b,0.2241968732338509,2460258.868696076,0,1.5707963267948966,46.572594291098575,TOI-2431 c,55.34930797296146,24.302548258585063,0,1.5707963267948966,34.64819321116718,46.572594291098575,45.49857672409114,1.6869120182875292,1.7029117617670764,Recovered
TOI-2431 b,0.224196157200174,2460258.868544055,0,1.5707963267948966,17.511957501808713,TOI-2431 c,24.462728922548333,-9.836095142643314,0,1.5707963267948966,9.488262289328532,17.511957501808713,18.50841446917848,1.6461895215299442,1.6910790986357611,Recovered
TOI-2431 b,0.2241957066091561,2460258.8685456896,0,1.5707963267948966,22.846519101477327,TOI-2431 c,39.36448206912915,-10.511932147740918,0,1.5707963267948966,48.05083897095463,22.846519101477327,23.04638118904792,1.8101531052095157,1.76564353498555,Recovered
TOI-2431 b,0.2241966088988823,2460258.8685047813,0,1.5707963267948966,46.43572657105806,TOI-2431 c,51.45370488164434,16.300187260628412,0,1.5707963267948966,17.762790565192365,46.43572657105806,47.71643311143788,1.7162937030837355,1.783326632720005,Recovered
TOI-2431 b,0.224195512028268,2460258.8684872915,0,1.5707963267948966,18.08635381323917,TOI-2431 c,95.10978066999508,-27.97904048245249,0,1.5707963267948966,0.143988837285619,18.08635381323917,19.29491238814787,1.666286038981518,1.6632842093583164,Recovered
TOI-2431 b,0.2241956033348621,2460258.8684645616,0,1.5707963267948966,48.69593804770355,TOI-2431 c,29.10701366805058,-0.3670707371634911,0,1.5707963267948966,17.189288136090763,48.69593804770355,46.84141327280691,1.7294052226348595,1.6839568132525216,Recovered
TOI-2431 b,0.2241960580667344,2460258.8685873165,0,1.5707963267948966,47.59974557860036,TOI-2431 c,47.125444921731294,19.08639770266833,0,1.5707963267948966,11.06670068115555,47.59974557860036,45.21569946041108,1.8303277531607092,1.6966304610982874,Recovered
TOI-2431 b,0.2241963651831661,2460258.8688756926,0,1.5707963267948966,39.92326111128495,TOI-2431 c,12.18879474476982,-0.1607236878486508,0,1.5707963267948966,11.979905899107852,39.92326111128495,42.45556693258361,1.6694675447680396,1.6472657246039617,Recovered
TOI-2431 b,0.224195813018654,2460258.868638665,0,1.5707963267948966,35.94125024885656,TOI-2431 c,79.6307400292317,6.180289181831078,0,1.5707963267948966,4.08599824988809,35.94125024885656,38.57126116505656,1.723514277088526,1.6609520703308576,Recovered
TOI-2431 b,0.2241951057250701,2460258.868716089,0,1.5707963267948966,28.9230730149682,TOI-2431 c,91.71262340391856,3.6762977843934337,0,1.5707963267948966,5.828283360234404,28.9230730149682,28.68140783503806,1.607536567755865,1.685601135049815,Recovered
TOI-2431 b,0.2241958376319558,2460258.86826696,0,1.5707963267948966,27.44667373835784,TOI-2431 c,21.67694222319261,-8.736848333482154,0,1.5707963267948966,31.850011538760526,27.44667373835784,28.303433373284204,1.6480914355893326,1.7087526387333405,Recovered
TOI-2431 b,0.2241954836380582,2460258.8685473963,0,1.5707963267948966,22.03528334461868,TOI-2431 c,42.67683931952246,-11.6645652503188,0,1.5707963267948966,24.755878765975403,22.03528334461868,22.036084811804148,1.710968237502268,1.6164663572333495,Recovered
TOI-2431 b,0.2241959467528234,2460258.8687537564,0,1.5707963267948966,48.10017475484185,TOI-2431 c,74.21980942653101,0.7652875538917954,0,1.5707963267948966,42.55973286762803,48.10017475484185,47.56122885429975,2.774283282552638,2.5075498349078416,Recovered
TOI-2431 b,0.224196109644758,2460258.868851325,0,1.5707963267948966,3.548121784130648,TOI-2431 c,5.567499835050173,1.3595998244333662,0,1.5707963267948966,39.04832914864473,3.548121784130648,2.265505481625872,1.4056474945703554,1.8236697357767948,Recovered
TOI-2431 b,0.2241951994535158,2460258.868467984,0,1.5707963267948966,25.40866951337154,TOI-2431 c,60.64495305461393,11.781427897664376,0,1.5707963267948966,36.76537726699251,25.40866951337154,25.183621605280184,1.7617033554880486,1.805576445991253,Recovered
TOI-2431 b,0.2241960672460589,2460258.8685538657,0,1.5707963267948966,28.833287304022427,TOI-2431 c,96.64533711049022,47.78146280474592,0,1.5707963267948966,41.88030238730065,28.833287304022427,29.399550174194854,1.7518135597050808,1.6953213419483897,Recovered
TOI-2431 b,0.2241955585487137,2460258.86863332,0,1.5707963267948966,30.43975844378511,TOI-2431 c,77.14970622984781,7.453346248285278,0,1.5707963267948966,26.848922237264823,30.43975844378511,28.64216225325881,2.2657513321386595,2.0083338332557545,Recovered
TOI-2431 b,0.2241949604381112,2460258.8684386727,0,1.5707963267948966,20.42454461318221,TOI-2431 c,26.506516667001463,-6.221634076209383,0,1.5707963267948966,1.209397118281491,20.42454461318221,21.649258191243305,1.836422777945458,1.6825321936485589,Recovered
TOI-2431 b,0.224195926404866,2460258.8686714275,0,1.5707963267948966,46.65014331898817,TOI-2431 c,42.49033340997951,3.804721259392608,0,1.5707963267948966,5.335286033471759,46.65014331898817,44.428657733187706,1.663889461493433,1.7874025933608664,Recovered
TOI-2431 b,0.2241960286902235,2460258.868296457,0,1.5707963267948966,40.06656117361904,TOI-2431 c,72.07795149331474,-4.842610076227437,0,1.5707963267948966,21.61956013055405,40.06656117361904,41.72455319118713,1.748643356583031,1.699040873563142,Recovered
TOI-2431 b,0.2241962942187974,2460258.868221116,0,1.5707963267948966,45.59078780361365,TOI-2431 c,41.41091086664154,-7.816465796874596,0,1.5707963267948966,31.0282720933088,45.59078780361365,45.98398496378703,1.704843342044455,1.7743561432957335,Recovered
TOI-2431 b,0.2241958185005285,2460258.8686162443,0,1.5707963267948966,20.94935497342122,TOI-2431 c,86.75723674587073,36.92104754201942,0,1.5707963267948966,19.000446178945825,20.94935497342122,22.155424344151232,2.062403803034794,2.375178837897544,Recovered
TOI-2431 b,0.2241956220080549,2460258.868664196,0,1.5707963267948966,30.450071160830493,TOI-2431 c,48.54041703721443,13.357491738565267,0,1.5707963267948966,24.26200668151543,30.450071160830493,31.40349525543655,1.6106409699861004,1.7313040545139096,Recovered
TOI-2431 b,0.2241957402017562,2460258.868586765,0,1.5707963267948966,5.183959276208711,TOI-2431 c,46.50223923633576,4.797624973908622,0,1.5707963267948966,31.871059587174788,5.183959276208711,4.192294280627621,1.6002314586309363,1.6400282730299445,Recovered
TOI-2431 b,0.2241956894160609,2460258.8684910084,0,1.5707963267948966,0.6876840814622365,TOI-2431 c,93.56057627015772,16.743377168835963,0,1.5707963267948966,17.69163749575294,0.6876840814622365,1.119329532755723,0.7881963480177085,1.2612332504752486,Recovered
TOI-2431 b,0.224195633903088,2460258.8684297493,0,1.5707963267948966,42.72023423102825,TOI-2431 c,72.23492337910824,-11.079617622958626,0,1.5707963267948966,17.42210108971926,42.72023423102825,44.68709130297152,1.6929952796598116,1.6473505999758586,Recovered
TOI-2431 b,0.2241959661241798,2460258.8683929355,0,1.5707963267948966,8.877241153024713,TOI-2431 c,21.41080644257336,3.64564586107303,0,1.5707963267948966,23.708329287172774,8.877241153024713,10.54283138043266,1.7308204027565353,1.6320046009731684,Recovered
TOI-2431 b,0.2241952940659002,2460258.86843577,0,1.5707963267948966,2.496582606363684,TOI-2431 c,9.143506311490547,1.2436693940109098,0,1.5707963267948966,34.55492220496381,2.496582606363684,1.5954662131583377,1.072999293486932,1.642954522144765,Recovered
TOI-2431 b,0.2241958129804704,2460258.868591152,0,1.5707963267948966,34.476822889175665,TOI-2431 c,68.87590358689698,-27.70565308953779,0,1.5707963267948966,48.28051313010574,34.476822889175665,33.87837641577168,1.7588943372499273,1.7934076032130122,Recovered
TOI-2431 b,0.2241960923609153,2460258.868558231,0,1.5707963267948966,13.864791337728375,TOI-2431 c,35.62345013858346,-3.0420860033568538,0,1.5707963267948966,24.999808953193725,13.864791337728375,13.387658991514826,1.9358045406652984,2.0357296375156637,Recovered
TOI-2431 b,0.2241961460881959,2460258.868734844,0,1.5707963267948966,25.424709680882454,TOI-2431 c,37.74310663145672,-12.693516116194758,0,1.5707963267948966,48.50355449736112,25.424709680882454,28.230360987626756,1.6556320952724306,1.6876484162474128,Recovered
TOI-2431 b,0.2241958872572015,2460258.868767145,0,1.5707963267948966,27.75185740506913,TOI-2431 c,60.69128646260104,3.958417970576512,0,1.5707963267948966,32.202617908150685,27.75185740506913,29.69636465085896,1.6126449978431552,1.616515597721289,Recovered
TOI-2431 b,0.2241950994530837,2460258.868812436,0,1.5707963267948966,43.94105888927299,TOI-2431 c,91.88382955711032,27.403058926858414,0,1.5707963267948966,4.029632834531338,43.94105888927299,45.52138225096871,1.6322516281289765,1.7252892195757568,Recovered
TOI-2431 b,0.2241964460345019,2460258.8685904667,0,1.5707963267948966,4.231353402467169,TOI-2431 c,78.96561353291298,-15.025292565580004,0,1.5707963267948966,22.13929967165237,4.231353402467169,4.190956133575431,1.70075748288391,1.7697729712035368,Recovered
TOI-2431 b,0.2241949790852523,2460258.868634944,0,1.5707963267948966,2.6545520866150585,TOI-2431 c,36.52514798295758,-6.4031621990607,0,1.5707963267948966,47.65461751039538,2.6545520866150585,3.1062790119579917,1.5288494965947506,1.6240008357627571,Recovered
TOI-2431 b,0.2241956851648616,2460258.868462329,0,1.5707963267948966,19.03178099914305,TOI-2431 c,78.18386430950817,10.56581417013981,0,1.5707963267948966,40.24769578650967,19.03178099914305,18.199356613174327,1.6563492883201327,1.6200841920931062,Recovered
TOI-2431 b,0.2241956793409664,2460258.86865094,0,1.5707963267948966,21.54800338092404,TOI-2431 c,73.72761797600818,3.072335601897194,0,1.5707963267948966,11.163015280551395,21.54800338092404,22.330208552753177,2.543581152389308,2.80381378011834,Recovered
TOI-2431 b,0.2241953915242966,2460258.868476813,0,1.5707963267948966,7.194948507124598,TOI-2431 c,65.86122940945745,32.79178769301642,0,1.5707963267948966,21.35295798847715,7.194948507124598,6.759326908678876,1.66302887493777,1.6496479294260418,Recovered
TOI-2431 b,0.2241952734922916,2460258.868390369,0,1.5707963267948966,26.759151042603637,TOI-2431 c,9.448878484079849,2.287118693037752,0,1.5707963267948966,45.096182817705696,26.759151042603637,26.782083169015884,1.6333260916025978,1.6761598136986713,Recovered
TOI-2431 b,0.2241965131558029,2460258.868461802,0,1.5707963267948966,41.01678436090169,TOI-2431 c,18.86037773287626,4.561093465685509,0,1.5707963267948966,38.87954710922174,41.01678436090169,39.240862694760935,2.048396574052198,1.977910767671908,Recovered
TOI-2431 b,0.2241963435943413,2460258.868718758,0,1.5707963267948966,44.38237041974396,TOI-2431 c,50.24931876781013,-18.838937112541963,0,1.5707963267948966,38.1621569568308,44.38237041974396,45.56075582432015,1.791593442474969,1.7479923468655585,Recovered
TOI-2431 b,0.2241958709014737,2460258.8685244103,0,1.5707963267948966,19.088157007209404,TOI-2431 c,69.85733666672525,27.19770322817402,0,1.5707963267948966,39.07952346337011,19.088157007209404,19.39080890151017,1.843893393809644,1.7616388465367585,Recovered
TOI-2431 b,0.2241964834103,2460258.868858578,0,1.5707963267948966,16.826304066895055,TOI-2431 c,53.15012185753656,9.261144246381932,0,1.5707963267948966,13.297690834248243,16.826304066895055,17.092568650538,1.6051544475730086,1.64333717384293,Recovered
TOI-2431 b,0.2241957101778424,2460258.868623352,0,1.5707963267948966,40.34651215807455,TOI-2431 c,69.18135817115004,29.964135235558015,0,1.5707963267948966,19.81065316689485,40.34651215807455,40.80269809551832,1.731770035696634,1.7506569601576203,Recovered
TOI-2431 b,0.2241959531769216,2460258.8684965447,0,1.5707963267948966,30.52510400654744,TOI-2431 c,35.318660208795016,-3.752982786726205,0,1.5707963267948966,1.2999501073532649,30.52510400654744,31.736093083030152,1.6574044171865872,1.691156638313064,Recovered
TOI-2431 b,0.2241964756494599,2460258.86869706,0,1.5707963267948966,18.675742755920155,TOI-2431 c,25.2454824407332,-11.678771993706038,0,1.5707963267948966,43.45382232109984,18.675742755920155,19.67821742971532,1.862902598650571,1.6957477195498178,Recovered
TOI-2431 b,0.2241958778275904,2460258.868840415,0,1.5707963267948966,19.8488169800582,TOI-2431 c,43.37950279627397,-6.335267277026402,0,1.5707963267948966,0.7936799892858226,19.8488169800582,20.75128588533377,1.6529961851782318,1.654794446103903,Recovered
TOI-2431 b,0.2241955967927172,2460258.86837806,0,1.5707963267948966,17.979617163691593,TOI-2431 c,91.18694968461274,15.21651235510847,0,1.5707963267948966,40.03241040803924,17.979617163691593,16.405217146688848,1.9130382515549036,1.973548287917147,Recovered
TOI-2431 b,0.2241960198598739,2460258.8685079315,0,1.5707963267948966,25.83864836405894,TOI-2431 c,85.59281073837869,19.382978466674167,0,1.5707963267948966,8.616801363753712,25.83864836405894,24.94828659472184,1.829183258040615,1.7100213969702305,Recovered
TOI-2431 b,0.224195384690555,2460258.8683874886,0,1.5707963267948966,44.67272173070851,TOI-2431 c,57.6865390309375,-25.49562092676415,0,1.5707963267948966,49.78965226632392,44.67272173070851,43.060347893344606,1.8653612041668597,2.0502339924417043,Recovered
TOI-2431 b,0.2241956788745125,2460258.868410054,0,1.5707963267948966,36.34974627762112,TOI-2431 c,87.79186503143465,18.99026263640084,0,1.5707963267948966,19.21313473148078,36.34974627762112,37.983887151250144,2.372135778234352,2.112052387199917,Recovered
TOI-2431 b,0.2241953376296127,2460258.8685989133,0,1.5707963267948966,30.768208177224853,TOI-2431 c,69.88042304816919,-18.79170096828837,0,1.5707963267948966,22.393325082577736,30.768208177224853,33.097326968634306,2.0187080099834454,2.279515980149881,Recovered
TOI-2431 b,0.224195726355708,2460258.8687260468,0,1.5707963267948966,9.175560552820622,TOI-2431 c,99.9621804485094,-42.444066165446,0,1.5707963267948966,30.448966395997974,9.175560552820622,9.939725902161737,1.613336274940032,1.6622436276399633,Recovered
TOI-2431 b,0.2241953611054088,2460258.8687833976,0,1.5707963267948966,0.5662697542668571,TOI-2431 c,97.36032785407954,-3.684611967595487,0,1.5707963267948966,39.85503396901792,0.5662697542668571,2.825010984098252,1.5397290741866387,1.673156350277845,Recovered
TOI-2431 b,0.2241963375315307,2460258.8686725865,0,1.5707963267948966,29.196987307359084,TOI-2431 c,62.24292116034021,-19.09445978277412,0,1.5707963267948966,24.42103295142872,29.196987307359084,27.80429955598728,1.8677854426281364,1.7158792035514523,Recovered
TOI-2431 b,0.2241954812197556,2460258.868647106,0,1.5707963267948966,42.617131206225245,TOI-2431 c,38.86150951468736,-10.497051891006649,0,1.5707963267948966,49.80889842138392,42.617131206225245,41.0936099344014,1.7157969719815895,1.7117513224807297,Recovered
TOI-2431 b,0.2241964800672513,2460258.8687602133,0,1.5707963267948966,12.014547763334363,TOI-2431 c,69.35769357537536,-18.99806784717383,0,1.5707963267948966,43.38543721401241,12.014547763334363,15.6448432282613,1.658253177472771,1.644435736947976,Recovered
TOI-2431 b,0.2241963364085723,2460258.8683868176,0,1.5707963267948966,23.41458029942839,TOI-2431 c,42.8532323315236,-3.069341602274936,0,1.5707963267948966,11.578550089793428,23.41458029942839,23.796859623988787,1.6185119529297545,1.735574291523729,Recovered
TOI-2431 b,0.2241959109299887,2460258.868640868,0,1.5707963267948966,7.710369494152375,TOI-2431 c,73.89296256934375,-2.0283925674050565,0,1.5707963267948966,19.403979153343546,7.710369494152375,8.136417612396674,1.7644241188892336,1.8265280265680663,Recovered
TOI-2431 b,0.2241953129268911,2460258.8685877724,0,1.5707963267948966,37.83247697960945,TOI-2431 c,94.9131989043038,-45.5331255985677,0,1.5707963267948966,16.07010240194112,37.83247697960945,38.22468771217363,1.7171063018375747,1.7481270810004403,Recovered
TOI-2431 b,0.2241963506694722,2460258.868581856,0,1.5707963267948966,5.757662832238831,TOI-2431 c,49.32242795296466,-17.389301323694873,0,1.5707963267948966,48.34648022670838,5.757662832238831,6.163034359309846,1.6291868217068837,1.6031278872658443,Recovered
TOI-2431 b,0.2241955469353436,2460258.8685629354,0,1.5707963267948966,38.566297433426726,TOI-2431 c,79.98565506633568,13.618711170265264,0,1.5707963267948966,44.42033703209846,38.566297433426726,39.89854888091816,1.7003511524592554,1.729529954732513,Recovered
TOI-2431 b,0.224195891448749,2460258.868512271,0,1.5707963267948966,45.40699347138256,TOI-2431 c,46.47663271609363,21.62002756888097,0,1.5707963267948966,29.483850185536674,45.40699347138256,47.85117286506225,1.6947037876218616,1.7480379816368838,Recovered
TOI-2431 b,0.224195428139948,2460258.868437659,0,1.5707963267948966,45.20314760115632,TOI-2431 c,37.666549450550185,3.299195951976408,0,1.5707963267948966,28.16146466479169,45.20314760115632,43.989579928589336,1.6662508338837654,1.6645546868288648,Recovered
TOI-2431 b,0.2241951186164688,2460258.8685505893,0,1.5707963267948966,38.98466182342111,TOI-2431 c,24.9269303032174,10.469191956290356,0,1.5707963267948966,12.772188164840138,38.98466182342111,36.92839588304007,1.671734796649197,1.738560971011438,Recovered
TOI-2431 b,0.2241954533636741,2460258.868522976,0,1.5707963267948966,46.41062047476499,TOI-2431 c,27.607711822773545,-8.251902851410424,0,1.5707963267948966,26.113591384526718,46.41062047476499,47.11255531351331,2.007171124539184,2.0543544365069835,Recovered
TOI-2431 b,0.2241958507157451,2460258.868461552,0,1.5707963267948966,24.39780747827473,TOI-2431 c,38.347897860390766,13.86625138708418,0,1.5707963267948966,10.479443411948909,24.39780747827473,22.85102053299165,2.2655411245795776,1.9475336452390264,Recovered
TOI-2431 b,0.2241950325013707,2460258.8684845,0,1.5707963267948966,41.74393956468246,TOI-2431 c,28.83894969835285,5.678275769353402,0,1.5707963267948966,49.08685272739292,41.74393956468246,42.37091971971461,1.7827097788640174,1.7195930895373197,Recovered
TOI-2431 b,0.2241960160608263,2460258.8686841805,0,1.5707963267948966,45.274610872330925,TOI-2431 c,58.02237951177967,20.90351199915924,0,1.5707963267948966,2.8510479165180347,45.274610872330925,45.60585974692393,1.6176660434298569,1.7192180707785027,Recovered
TOI-2431 b,0.224196253922107,2460258.868477231,0,1.5707963267948966,1.6708255011463224,TOI-2431 c,37.37589497375862,-7.618875574552252,0,1.5707963267948966,3.579734599573542,1.6708255011463224,1.8565836104956344,1.185819278217086,1.4624859521059326,Recovered
TOI-2431 b,0.2241957664193115,2460258.868517834,0,1.5707963267948966,7.525314844144409,TOI-2431 c,29.80047026439293,-14.25909358626662,0,1.5707963267948966,38.691291731085705,7.525314844144409,11.849125859441644,2.536636086730539,2.600050494631576,Recovered
TOI-2431 b,0.2241960167629159,2460258.8685516324,0,1.5707963267948966,4.300687464863645,TOI-2431 c,40.64671505093021,12.777824125660352,0,1.5707963267948966,39.46490211387544,4.300687464863645,3.1278282412978813,1.593775428068646,1.7472643701814414,Recovered
TOI-2431 b,0.2241955765446029,2460258.8684765142,0,1.5707963267948966,35.561092459710785,TOI-2431 c,62.5961582189237,3.979240014761462,0,1.5707963267948966,14.801553725269596,35.561092459710785,36.00704034077082,1.7251463069568658,1.7089236915878985,Recovered
TOI-2431 b,0.2241957917773673,2460258.86857134,0,1.5707963267948966,16.78519834965469,TOI-2431 c,11.581873553945597,0.1936695481827914,0,1.5707963267948966,43.845074164332665,16.78519834965469,19.64444700126137,1.699593934564131,1.622464850481169,Recovered
TOI-2431 b,0.2241948579391273,2460258.8685144284,0,1.5707963267948966,36.50940440136678,TOI-2431 c,84.22149668683218,-27.145524985421893,0,1.5707963267948966,25.40266478305589,36.50940440136678,35.74289557428857,1.630644975160827,1.7162661168439683,Recovered
TOI-2431 b,0.2241961387738563,2460258.8686044323,0,1.5707963267948966,33.572642987292575,TOI-2431 c,68.35720265987946,-17.499242761372475,0,1.5707963267948966,17.282541878241307,33.572642987292575,34.103890493585745,1.7423677014996102,1.626115673509986,Recovered
TOI-2431 b,0.224195790935703,2460258.8684139443,0,1.5707963267948966,38.89674064926149,TOI-2431 c,81.02112928645616,-25.95876997644559,0,1.5707963267948966,6.645664773760745,38.89674064926149,38.15282288246546,2.328467417184441,2.05149592879922,Recovered
TOI-2431 b,0.2241953804204734,2460258.868596609,0,1.5707963267948966,12.686435719970529,TOI-2431 c,64.02735514505561,23.443522220426395,0,1.5707963267948966,30.97339708868479,12.686435719970529,12.668315306778316,1.651107910953442,1.757574412806674,Recovered
TOI-2431 b,0.2241956283829963,2460258.8684286526,0,1.5707963267948966,11.447433766177378,TOI-2431 c,28.48228157735166,9.569494689781022,0,1.5707963267948966,49.826977464737865,11.447433766177378,16.119673850213086,1.7022951696268969,1.8737929815477443,Recovered
TOI-2431 b,0.2241954008871308,2460258.868536758,0,1.5707963267948966,9.583013527855504,TOI-2431 c,15.454578853673931,-3.63248017153795,0,1.5707963267948966,3.592553873155974,9.583013527855504,11.393818368242409,2.040809416705134,1.9089100724562496,Recovered
TOI-2431 b,0.2241959997745429,2460258.868480263,0,1.5707963267948966,48.0422899731007,TOI-2431 c,90.22255916522974,-23.51954508631521,0,1.5707963267948966,34.24407329303899,48.0422899731007,48.40357353486609,1.7295785145721965,1.688010008009691,Recovered
TOI-2431 b,0.2241958323048098,2460258.868774363,0,1.5707963267948966,39.833708006569125,TOI-2431 c,74.2299930991539,-7.719626052654295,0,1.5707963267948966,11.598140761883874,39.833708006569125,38.48492346076264,1.6139566304834716,1.6222959957130954,Recovered
TOI-2431 b,0.2241960830244257,2460258.868655776,0,1.5707963267948966,40.11702236469461,TOI-2431 c,31.968686392002024,9.047065067311154,0,1.5707963267948966,48.39520868861712,40.11702236469461,41.51682611306098,1.9776243010629528,2.227617110607234,Recovered
TOI-2431 b,0.2241965699339379,2460258.868181825,0,1.5707963267948966,33.46783834012187,TOI-2431 c,72.7362101672886,16.80710017827665,0,1.5707963267948966,11.219093959501611,33.46783834012187,32.504659846915544,1.8362066587591703,1.7485548044313362,Recovered
TOI-2431 b,0.2241953966209922,2460258.868468756,0,1.5707963267948966,38.06928845005123,TOI-2431 c,97.29472135417424,-45.46754948318102,0,1.5707963267948966,19.938691472630893,38.06928845005123,36.16860017545531,2.0784257259327745,2.18175910629806,Recovered
TOI-2431 b,0.2241951722340336,2460258.868669326,0,1.5707963267948966,23.31545694021102,TOI-2431 c,34.194915641999586,-11.468021860694751,0,1.5707963267948966,37.70318419190303,23.31545694021102,25.81414394530062,1.7717177253325822,1.8928678344237435,Recovered
TOI-2431 b,0.2241957571698065,2460258.8687055474,0,1.5707963267948966,41.1055169690414,TOI-2431 c,72.94108338990755,-7.167205234449046,0,1.5707963267948966,32.64579760984864,41.1055169690414,44.48194515997401,1.657407832188639,1.694437367427028,Recovered
TOI-2431 b,0.2241959119634342,2460258.8685158347,0,1.5707963267948966,17.00695526244037,TOI-2431 c,3.9448870537555454,0.3134828747397251,0,1.5707963267948966,21.920231366936555,17.00695526244037,18.093640919761597,1.7234280574124696,1.708523352568065,Recovered
