# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 0.2241950070 	 	 0.0000003932 	 	 0.0000003814
a_p1               	 	 2.1377112555 	 	 0.0488713269 	 	 0.0514776055
t0_p1              	 	 2460258.8689070074 	 	 0.0004458493 	 	 0.0004606349
b_p1               	 	 0.4872792388 	 	 0.3458906143 	 	 0.3320684993
p_p1               	 	 0.5094441111 	 	 0.3371119580 	 	 0.3449513979
rho                	 	 3676.6109422924 	 	 257.9597126843 	 	 259.2602463779
K_p1               	 	 45.6293804246 	 	 1.6983111760 	 	 1.7046185028
mu_NEID1           	 	 -17.6275998306 	 	 2.3341575527 	 	 2.5054439906
mu_NEID2           	 	 -29.9968495239 	 	 2.7049416755 	 	 2.6225184881
mu_NEID3           	 	 -9.8962740971 	 	 2.2070322381 	 	 2.1108282957
sigma_w_NEID1      	 	 0.0983539660 	 	 2.0519753366 	 	 0.0941861576
sigma_w_NEID2      	 	 0.0762445519 	 	 1.7787186321 	 	 0.0722008949
sigma_w_NEID3      	 	 0.0805654849 	 	 1.5153935989 	 	 0.0766096831
