# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
P_p1               	 	 0.2241949876 	 	 0.0000003942 	 	 0.0000003960
a_p1               	 	 2.1366967554 	 	 0.0499785892 	 	 0.0504980032
t0_p1              	 	 2460258.8688419838 	 	 0.0004589749 	 	 0.0004543317
b_p1               	 	 0.5142674098 	 	 0.3305870435 	 	 0.3447594279
p_p1               	 	 0.4950076678 	 	 0.3433495373 	 	 0.3320824613
rho                	 	 3671.3582636827 	 	 263.7371458581 	 	 254.1779740194
K_p1               	 	 23.2890025469 	 	 1.6828662799 	 	 1.5903053151
mu_NEID1           	 	 24.8708826044 	 	 2.1998900143 	 	 2.2411575143
mu_NEID2           	 	 -7.0827207067 	 	 2.6731424053 	 	 2.5921274933
mu_NEID3           	 	 23.4335636724 	 	 1.9852287036 	 	 1.9448126807
sigma_w_NEID1      	 	 0.0565547953 	 	 1.2737530590 	 	 0.0529720084
sigma_w_NEID2      	 	 0.0766202073 	 	 1.7140546380 	 	 0.0724215903
sigma_w_NEID3      	 	 0.0619427657 	 	 0.9291414915 	 	 0.0578889377
